lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url,wa_message
6,No website | No reviews,Despacho Contable Grupo Ferbea,Certified public accountant," Av. P.º de la Reforma 403 - 1204, Cuauhtémoc, 06500 Ciudad de México, CDMX",55 1822 8302,+525518228302,True,https://wa.me/525518228302,open,,,False,None,None,despacho contable,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Grupo+Ferbea/data=!4m7!3m6!1s0x85d1ff4bd09712ed:0xa9b7158bd1c50d1b!8m2!3d19.4260056!4d-99.1711057!16s%2Fg%2F11cs607f4v!19sChIJ7RKX0Ev_0YURGw3F0YsVt6k,"Qué tal Despacho Contable Grupo Ferbea, los vi en Maps. ¿Batallan en el cierre persiguiendo comprobantes regados en chats? Tenemos algo que los acomoda solo. ¿Le cuento rápido?"
6,No website | No reviews,Condominio Sol del sureste,Condominium rental agency," C. 19 64, 77524 Cancún, Q.R.",998 291 3916,+529982913916,True,https://wa.me/529982913916,open,,,False,None,None,administracion de condominios,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Condominio+Sol+del+sureste/data=!4m7!3m6!1s0x8f4c2d69d36d40f5:0x9ca04e23a7e802b4!8m2!3d21.1748198!4d-86.8222101!16s%2Fg%2F11h5drz1tv!19sChIJ9UBt02ktTI8RtALopyNOoJw,"Hola Condominio Sol del sureste 👋 Soy Ricardo, software mexicano. ¿El expediente de una unidad está repartido en mil fotos? Armamos algo que lo ordena. ¿Le late?"
6,No website | No reviews,Sky Cancun Residences,Condominium complex," Av. Bonampak 8-01, Puerto Juarez, Zona Hotelera, 77500 Cancún, Q.R.",998 688 0574,+529986880574,True,https://wa.me/529986880574,open,,,False,None,None,administracion de condominios,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Sky+Cancun+Residences/data=!4m7!3m6!1s0x8f4c2ea88a66f037:0x2f8b63ff701059e8!8m2!3d21.1718937!4d-86.8198211!16s%2Fg%2F1tp0fqqd!19sChIJN_BmiqguTI8R6FkQcP9jiy8,Hola ¿Sky Cancun Residences? 👋 Los vi en Google Maps. ¿Cómo juntan los comprobantes y reportes que mandan por foto en WhatsApp? Hicimos algo que los ordena por unidad. ¿Le interesa?
6,No website | No reviews,Liverté Cancún,Property management company," Av. José López Portillo Supermanzana 110 01 Manzana L 03, 77539 Cancún, Q.R.",984 134 2290,+529841342290,True,https://wa.me/529841342290,open,,,False,None,None,administracion de condominios,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Livert%C3%A9+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2b6b9bce8067:0x7032a11b8d67df3c!8m2!3d21.1242848!4d-86.9284197!16s%2Fg%2F11btxct7lt!19sChIJZ4DOm2srTI8RPN9njRuhMnA,"Qué tal Liverté Cancún, los vi en Maps. ¿Batallan a fin de mes con recibos de mantenimiento regados en chats? Tenemos algo que los acomoda solo. ¿Le cuento rápido?"
6,No website | No reviews,Inmobiliaria Vivir Mérida,Real estate agency," C. 28 310A, Emiliano Zapata Nte, 97219 Mérida, Yuc.",999 908 6555,+529999086555,True,https://wa.me/529999086555,open,,,False,None,None,inmobiliaria,Merida Mexico,2026-06-11,https://www.google.com/maps/place/Inmobiliaria+Vivir+M%C3%A9rida/data=!4m7!3m6!1s0x8f5676b933427d4f:0xd851d9abd6abff0!8m2!3d21.0157088!4d-89.6095099!16s%2Fg%2F11df2vx_2j!19sChIJT31CM7l2Vo8R8L9qvZodhQ0,"Hola Inmobiliaria Vivir Mérida 👋 Soy Ricardo, software mexicano. ¿Se pierde documentación de una propiedad en WhatsApp? Armamos algo para eso. ¿Le late?"
6,No website | No reviews,Seguros Monterrey New York Life & Advisory,Life insurance agency," Av. P.º de la Reforma 342, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 5326 9000,+525553269000,True,https://wa.me/525553269000,open,,,False,None,None,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Seguros+Monterrey+New+York+Life+%26+Advisory/data=!4m7!3m6!1s0x85cdfef6c5555555:0x602a0e2317477eee!8m2!3d19.4262281!4d-99.1674903!16s%2Fg%2F1tj21wpk!19sChIJVVVVxfb-zYUR7n5HFyMOKmA,Hola ¿Seguros Monterrey New York Life & Advisory? 👋 Los vi en Google Maps. ¿Cómo arman un reclamo con las fotos del siniestro que llegan por WhatsApp? Hicimos algo que las ordena por póliza. ¿Le interesa?
6,No website | No reviews,Seguros&inversiones.Mluengo,Insurance broker," Monterrey 78, La Roma, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 2853 5757,+525528535757,True,https://wa.me/525528535757,open,,,False,None,None,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Seguros%26inversiones.Mluengo/data=!4m7!3m6!1s0x85d1ff242ceef5a5:0xfa345e3d6f53b71e!8m2!3d19.4195187!4d-99.164557!16s%2Fg%2F11gyb0r_jh!19sChIJpfXuLCT_0YURHrdTbz1eNPo,"Qué tal Seguros&inversiones.Mluengo, los vi en Maps. ¿Se va tiempo juntando evidencias de un siniestro regadas en chats? Tenemos algo que las junta solo. ¿Le cuento rápido?"
6,No website | No reviews,SEGUROS & FIANZAS,Insurance agency," Monterrey 78, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 5506 2245,+525555062245,True,https://wa.me/525555062245,open,,,False,None,None,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/SEGUROS+%26+FIANZAS/data=!4m7!3m6!1s0x85d1ff39d174b36b:0x8442bb52d34b1a8c!8m2!3d19.4195187!4d-99.164557!16s%2Fg%2F11jcmlbf0n!19sChIJa7N00Tn_0YURjBpL01K7QoQ,"Hola SEGUROS & FIANZAS 👋 Soy Ricardo, software mexicano. ¿Batallan rearmando expedientes de reclamos? Armamos algo que los ordena. ¿Le late?"
6,No website | No reviews,Asesor Patrimonial de Seguros Monterrey,Life insurance agency," Av. P.º de la Reforma 342, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 6287 4899,+525562874899,True,https://wa.me/525562874899,open,,,False,None,None,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Asesor+Patrimonial+de+Seguros+Monterrey/data=!4m7!3m6!1s0x85d1ff7cd01e78af:0xd7cfa60764a0b72d!8m2!3d19.4257786!4d-99.1674533!16s%2Fg%2F11x04cfbyh!19sChIJr3ge0Hz_0YURLbegZAemz9c,Hola ¿Asesor Patrimonial de Seguros Monterrey? 👋 Los vi en Google Maps. ¿Cómo arman un reclamo con las fotos del siniestro que llegan por WhatsApp? Hicimos algo que las ordena por póliza. ¿Le interesa?
6,No website | 62 reviews,ABOGADO & ASOCIADOS DESPACHO JURIDICO PODER LEGAL,Criminal justice attorney," Av. 8 de Julio 69, Zona Centro, 44100 Guadalajara, Jal.",33 1637 2931,+523316372931,True,https://wa.me/523316372931,open,5 months ago,,False,None,62,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/ABOGADO+%26+ASOCIADOS+DESPACHO+JURIDICO+PODER+LEGAL/data=!4m7!3m6!1s0x8428b125d96283a3:0x22b1b8684c78f56!8m2!3d20.6754317!4d-103.3523021!16s%2Fg%2F11w7nlnfft!19sChIJo4Ni2SWxKIQRVo_HhIYbKwI,"Qué tal ABOGADO & ASOCIADOS DESPACHO JURIDICO PODER LEGAL, los vi en Maps. ¿Se les traspapela un documento entre tantos chats de un asunto? Tenemos algo que lo ordena solo. ¿Le cuento rápido?"
6,No website | No reviews,Despacho Jurídico Ornelas y Asociados,Lawyer," José Maria Vigil, Italia 2370, Providencia, 44648 Guadalajara, Jal.",33 2254 6929,+523322546929,True,https://wa.me/523322546929,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Ornelas+y+Asociados/data=!4m7!3m6!1s0x8428af7238e9b02f:0xd052ab4fe1454255!8m2!3d20.6899962!4d-103.3765431!16s%2Fg%2F11q8y2vpdh!19sChIJL7DpOHKvKIQRVUJF4U-rUtA,"Hola Despacho Jurídico Ornelas y Asociados 👋 Soy Ricardo, software mexicano. ¿Pierden tiempo reconstruyendo expedientes de varios chats? Armamos algo para eso. ¿Le late?"
6,No website | No reviews,Bufete Jurídico Ovalles & Asociados,Lawyer," C. Andorra 2466, Santa Elena Estadio, 44230 Guadalajara, Jal.",33 3107 8154,+523331078154,True,https://wa.me/523331078154,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Ovalles+%26+Asociados/data=!4m7!3m6!1s0x8428b1b1d33065d5:0x86f20904643c62ba!8m2!3d20.7103474!4d-103.3362786!16s%2Fg%2F11zb75_lzr!19sChIJ1WUw07GxKIQRumI8ZAQJ8oY,Hola ¿Bufete Jurídico Ovalles & Asociados? 👋 Los vi en Google Maps. ¿Tardan armando un expediente con docs regados en WhatsApp y correo? Hicimos algo que los junta por caso. ¿Le interesa?
6,No website | No reviews,Jurídico Ruiz,General practice attorney," C. Manuel Gutiérrez Nájera 1218, Miraflores, 44270 Guadalajara, Jal.",33 1447 4428,+523314474428,True,https://wa.me/523314474428,open,,,False,None,None,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Jur%C3%ADdico+Ruiz/data=!4m7!3m6!1s0x8428b11507fb1217:0x66718055d8d581f2!8m2!3d20.6954366!4d-103.3443183!16s%2Fg%2F11q1p0x1lb!19sChIJFxL7BxWxKIQR8oHV2FWAcWY,"Qué tal Jurídico Ruiz, los vi en Maps. ¿Se les traspapela un documento entre tantos chats de un asunto? Tenemos algo que lo ordena solo. ¿Le cuento rápido?"
6,No website | No reviews,Notaría Pública No. 51,Legal services," Av. 3 Poniente 2504, San Matías, 72090 Heroica Puebla de Zaragoza, Pue.",222 231 0388,+522222310388,True,https://wa.me/522222310388,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notar%C3%ADa+P%C3%BAblica+No.+51/data=!4m7!3m6!1s0x85cfc12a726f0261:0xf1cad7fb9780f19d!8m2!3d19.0531706!4d-98.2174103!16s%2Fg%2F1tfhgrj4!19sChIJYQJvcirBz4URnfGAl_vXyvE,"Hola Notaría Pública No. 51 👋 Soy Ricardo, software mexicano. ¿Pierden tiempo reconstruyendo expedientes de varios chats? Armamos algo para eso. ¿Le late?"
6,No website | No reviews,Notary Public 6,Legal services," C. Oriental 6, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 296 6014,+522222966014,True,https://wa.me/522222966014,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notary+Public+6/data=!4m7!3m6!1s0x85cfc6d646ff1ecd:0xd7128eea8d17214c!8m2!3d19.0564673!4d-98.2311451!16s%2Fg%2F1ptysh9rj!19sChIJzR7_RtbGz4URTCEXjeqOEtc,Hola ¿Notary Public 6? 👋 Los vi en Google Maps. ¿Tardan armando un expediente con docs regados en WhatsApp y correo? Hicimos algo que los junta por caso. ¿Le interesa?
6,No website | No reviews,Notaria Pública No. 7,Notary public," C. 16 de Septiembre 1509, El Carmen, 72530 Heroica Puebla de Zaragoza, Pue.",222 237 9715,+522222379715,True,https://wa.me/522222379715,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notaria+P%C3%BAblica+No.+7/data=!4m7!3m6!1s0x85cfc0c2f4338e9f:0xa6d2daad84052013!8m2!3d19.0385021!4d-98.2021735!16s%2Fg%2F11bbrjb8w6!19sChIJn44z9MLAz4UREyAFhK3a0qY,"Qué tal Notaria Pública No. 7, los vi en Maps. ¿Se les traspapela un documento entre tantos chats de un asunto? Tenemos algo que lo ordena solo. ¿Le cuento rápido?"
6,No website | No reviews,Public Notary 49,Legal services," C. 11 Sur 5103, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.",222 240 9337,+522222409337,True,https://wa.me/522222409337,open,,,False,None,None,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Public+Notary+49/data=!4m7!3m6!1s0x85cfc0b504c2b6f9:0x842cc4506261fef9!8m2!3d19.0262764!4d-98.2191788!16s%2Fg%2F1ptwhfp01!19sChIJ-bbCBLXAz4UR-f5hYlDELIQ,"Hola Public Notary 49 👋 Soy Ricardo, software mexicano. ¿Pierden tiempo reconstruyendo expedientes de varios chats? Armamos algo para eso. ¿Le late?"
6,No website | No reviews,Contador Puebla,Accountant," C. Séptima Sur 4916, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.",222 152 5530,+522221525530,True,https://wa.me/522221525530,open,,,False,None,None,despacho contable,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Contador+Puebla/data=!4m7!3m6!1s0x85cfb8c6d7ff5db3:0xef61fe224f3a8a28!8m2!3d19.0236377!4d-98.2176071!16s%2Fg%2F11c2qnsjgb!19sChIJs13_18a4z4URKIo6TyL-Ye8,Hola ¿Contador Puebla? 👋 Los vi en Google Maps. ¿Cuánto tiempo se va juntando facturas y recibos que llegan en fotos por WhatsApp? Hicimos algo que los ordena por cliente. ¿Le interesa?
6,No website | No reviews,Despacho contable fiscal de puebla,Certified public accountant," Plaza Dorada, Plaza dorada, Jardines de San Manuel, 72534 Heroica Puebla de Zaragoza, Pue.",56 1041 2073,+525610412073,True,https://wa.me/525610412073,open,,,False,None,None,despacho contable,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+contable+fiscal+de+puebla/data=!4m7!3m6!1s0x85cfc15ad6c18ba1:0x8825d194b27c1663!8m2!3d19.0285816!4d-98.205578!16s%2Fg%2F11yycssfn3!19sChIJoYvB1lrBz4URYxZ8spTRJYg,"Qué tal Despacho contable fiscal de puebla, los vi en Maps. ¿Batallan en el cierre persiguiendo comprobantes regados en chats? Tenemos algo que los acomoda solo. ¿Le cuento rápido?"
6,No website | No reviews,MA Asesoría Contable y Fiscal,Accountant," C. 92 Pte. 107 A, Revolución Mexicana, 72200 Heroica Puebla de Zaragoza, Pue.",222 666 4016,+522226664016,True,https://wa.me/522226664016,open,,,False,None,None,despacho contable,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/MA+Asesor%C3%ADa+Contable+y+Fiscal/data=!4m7!3m6!1s0x85cfc1266eba48ad:0xbed3c69a2a4a77d5!8m2!3d19.0788312!4d-98.1789157!16s%2Fg%2F11tdn1p4v5!19sChIJrUi6bibBz4UR1XdKKprG074,"Hola MA Asesoría Contable y Fiscal 👋 Soy Ricardo, software mexicano. ¿Pierden horas bajando tickets de WhatsApp? Armamos algo que los ordena por cliente y mes. ¿Le late?"
6,No website | No reviews,Arenas & Asociados Despacho Contable,Accounting firm," 72000, Chulavista, 72000 Heroica Puebla de Zaragoza, Pue.",222 506 2726,+522225062726,True,https://wa.me/522225062726,open,,,False,None,None,despacho contable,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Arenas+%26+Asociados+Despacho+Contable/data=!4m7!3m6!1s0x85cfc199f5e1dd0d:0xae3d6fc556b68ef2!8m2!3d19.0402491!4d-98.2097932!16s%2Fg%2F11ydw0vz72!19sChIJDd3h9ZnBz4UR8o62VsVvPa4,Hola ¿Arenas & Asociados Despacho Contable? 👋 Los vi en Google Maps. ¿Cuánto tiempo se va juntando facturas y recibos que llegan en fotos por WhatsApp? Hicimos algo que los ordena por cliente. ¿Le interesa?
6,No website | No reviews,Despacho Contable en Queretaro,Certified public accountant," C. Agustín Melgar 2A, Niños Heroes, 76010 Santiago de Querétaro, Qro.",442 362 3978,+524423623978,True,https://wa.me/524423623978,open,,,False,None,None,despacho contable,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+en+Queretaro/data=!4m7!3m6!1s0x85d34532af0ba1af:0x1b32abd148dbe959!8m2!3d20.5876764!4d-100.4064579!16s%2Fg%2F11cms7mb5t!19sChIJr6ELrzJF04URWenbSNGrMhs,"Qué tal Despacho Contable en Queretaro, los vi en Maps. ¿Batallan en el cierre persiguiendo comprobantes regados en chats? Tenemos algo que los acomoda solo. ¿Le cuento rápido?"
6,No website | No reviews,DESPACHO CONTABLE,Accountant," C. PUESTA DEL SOL, La Esperanza, 76121 Santiago de Querétaro, Qro.",442 324 3930,+524423243930,True,https://wa.me/524423243930,open,,,False,None,None,despacho contable,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/DESPACHO+CONTABLE/data=!4m7!3m6!1s0x85d35bb11055be47:0x2c08ba536d24a07c!8m2!3d20.6288955!4d-100.4187029!16s%2Fg%2F11x7j021hz!19sChIJR75VELFb04URfKAkbVO6CCw,"Hola DESPACHO CONTABLE 👋 Soy Ricardo, software mexicano. ¿Pierden horas bajando tickets de WhatsApp? Armamos algo que los ordena por cliente y mes. ¿Le late?"
6,No website | No reviews,Contador en El Refugio.Despacho Contable y Asesores de Negocios,Tax consultant," Anillo Vial II, Anillo Vial Fray Junípero Serra 9200, El Refugio, 76269 Santiago de Querétaro, Qro.",442 423 5621,+524424235621,True,https://api.whatsapp.com/send?phone=524424235621&text=,open,,,False,None,None,despacho contable,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Contador+en+El+Refugio.Despacho+Contable+y+Asesores+de+Negocios/data=!4m7!3m6!1s0x85d35d949a757649:0x4b0a2b9b89486868!8m2!3d20.6417161!4d-100.3448533!16s%2Fg%2F11smrf_m8p!19sChIJSXZ1mpRd04URaGhIiZsrCks,Hola ¿Contador en El Refugio.Despacho Contable y Asesores de Negocios? 👋 Los vi en Google Maps. ¿Cuánto tiempo se va juntando facturas y recibos que llegan en fotos por WhatsApp? Hicimos algo que los ordena por cliente. ¿Le interesa?
6,No website | No reviews,MBV Despacho Contable S De RL De CV,Certified public accountant," C. Río Guadalquivir 33, Jardines de Queretaro, 76020 Santiago de Querétaro, Qro.",442 223 4968,+524422234968,True,https://wa.me/524422234968,open,,,False,None,None,despacho contable,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/MBV+Despacho+Contable+S+De+RL+De+CV/data=!4m7!3m6!1s0x85d35bc97d0e8c0b:0x882993d84f7bc1f2!8m2!3d20.5981343!4d-100.3770954!16s%2Fg%2F11f5pxxb5v!19sChIJC4wOfclb04UR8sF7T9iTKYg,"Qué tal MBV Despacho Contable De CV, los vi en Maps. ¿Batallan en el cierre persiguiendo comprobantes regados en chats? Tenemos algo que los acomoda solo. ¿Le cuento rápido?"
6,No website | No reviews,Despacho Empresarial Contable,Certified public accountant," Juárez 443, Centro, 37000 León de los Aldama, Gto.",477 869 5637,+524778695637,True,https://wa.me/524778695637,open,,,False,None,None,despacho contable,Leon Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Empresarial+Contable/data=!4m7!3m6!1s0x842bbfa7b666f0b5:0x17c8764a8bf4ccd4!8m2!3d21.1174305!4d-101.6850774!16s%2Fg%2F11tt1jhkf8!19sChIJtfBmtqe_K4QR1Mz0i0p2yBc,"Hola Despacho Empresarial Contable 👋 Soy Ricardo, software mexicano. ¿Pierden horas bajando tickets de WhatsApp? Armamos algo que los ordena por cliente y mes. ¿Le late?"
