tier,lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,has_hours,last_review,review_age_days,photos,website,has_website,formal_name,rating,reviews,search_query,search_location,scraped_date,maps_url
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.0,"B&V Administración de Condominios, S.C.",Property management company,True," Prol. 5 de Mayo 3021, Mina los Coyotes, Álvaro Obregón, 01618 Ciudad de México, CDMX",55 2115 9652,+525521159652,True,https://wa.me/525521159652,False,open,True,,,,http://www.byvadministracion.com/,True,True,4.0,,administracion de condominios,Ciudad de Mexico,2026-06-15,"https://www.google.com/maps/place/B%26V+Administraci%C3%B3n+de+Condominios,+S.C./data=!4m7!3m6!1s0x85d201f71871f85b:0xe8a05181c5e5a921!8m2!3d19.3597928!4d-99.2233063!16s%2Fg%2F11gzqc54f5!19sChIJW_hxGPcB0oURIanlxYFRoOg"
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.0,Condominta Consultoría S.C.,Property management company,True," C. Toreros 1022, Arcos de Guadalupe, 45037 Zapopan, Jal.",33 2166 5213,+523321665213,True,https://wa.me/523321665213,False,open,True,,,,https://administracioncondominta.com/,True,True,4.0,,administracion de condominios,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Condominta+Consultor%C3%ADa+S.C./data=!4m7!3m6!1s0x8428afa42b577213:0x566c68820be5cb58!8m2!3d20.6654493!4d-103.429267!16s%2Fg%2F11xd9_mq7n!19sChIJE3JXK6SvKIQRWMvlC4JobFY
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Iona College Polanco,Educational institution,True," Edgar Allan Poe 348, Polanco, Polanco III Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 5250 1288,+525552501288,True,https://wa.me/525552501288,False,open,True,,,,http://www.colegioiona.mx/,True,False,4.6,,colegio privado,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Iona+College+Polanco/data=!4m7!3m6!1s0x85d20204c27700cb:0x9798068b947f2a6e!8m2!3d19.437666!4d-99.1997987!16s%2Fg%2F12lrwdx08!19sChIJywB3wgQC0oURbip_lIsGmJc
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,UNITED KINGDOM ACADEMY,Educational institution,True," C. Escollo 225, Ampliación, Las Águilas, Álvaro Obregón, 01759 Ciudad de México, CDMX",55 5635 6119,+525556356119,True,https://wa.me/525556356119,False,open,True,,,,http://uka.edu.mx/,True,False,4.6,,colegio privado,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/UNITED+KINGDOM+ACADEMY/data=!4m7!3m6!1s0x85d2006ed683ed13:0xf3ddc4f05eb9dc2d!8m2!3d19.3520689!4d-99.2201698!16s%2Fg%2F1td9wgh3!19sChIJE-2D1m4A0oURLdy5XvDE3fM
C,5,Sitio web (formal) | Horario publicado | Rating 4.5,Colegio ''La Casa del Colibrí'',Kindergarten,True," C. Gobernador Manuel Reyes Veramendi 37, San Miguel Chapultepec I Sección, Miguel Hidalgo, 11850 Ciudad de México, CDMX",0452714477,,False,,False,open,True,,,,http://lacasadelcolibri.com/,True,False,4.5,,colegio privado,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+%27%27La+Casa+del+Colibr%C3%AD%27%27/data=!4m7!3m6!1s0x85d1ff608ab1c67d:0xc82a922f04f15930!8m2!3d19.4056793!4d-99.1869794!16s%2Fg%2F1q67flg8q!19sChIJfcaximD_0YURMFnxBC-SKsg
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Colegio Walden Dos A.C.,Private educational institution,True," Xola 203, código 2, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX",55 5543 4731,+525555434731,True,https://wa.me/525555434731,False,open,True,,,,http://waldendos.edu.mx/,True,True,,,colegio privado,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+Walden+Dos+A.C./data=!4m7!3m6!1s0x85d1ff6d3fbf89af:0xfc5e67d65147c768!8m2!3d19.3978813!4d-99.1690883!16s%2Fg%2F1tdl6gpt!19sChIJr4m_P23_0YURaMdHUdZnXvw
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Colegio Eton,Preschool,True," Alpes 605, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX",55 5520 1142,+525555201142,True,https://wa.me/525555201142,False,open,True,,,,https://www.eton.edu.mx/,True,False,5.0,,colegio privado,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+Eton/data=!4m7!3m6!1s0x85d201918abe0f6b:0x4eec8e005d50a403!8m2!3d19.4254185!4d-99.216022!16s%2Fg%2F11tj609pmk!19sChIJaw--ipEB0oURA6RQXQCO7E4
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,COLEGIO INTERAMERICANO GUADALAJARA,Educational institution,True," Circunvalación Nte. #160, Las Fuentes, 45070 Zapopan, Jal.",33 3631 0140,+523336310140,True,https://wa.me/523336310140,False,open,True,,,,http://ciguadalajara.com/,True,False,4.5,,colegio privado,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/COLEGIO+INTERAMERICANO+GUADALAJARA/data=!4m7!3m6!1s0x8428ac6845724149:0xffc00b6009ad1240!8m2!3d20.62616!4d-103.4285105!16s%2Fg%2F1wnf1c87!19sChIJSUFyRWisKIQRQBKtCWALwP8
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Colegio Santa Monica A.C.,Private educational institution,True," Av. Fray Antonio Alcalde 2442, Santa Elena Alcalde, 44220 Guadalajara, Jal.",33 3824 5347,+523338245347,True,https://wa.me/523338245347,False,open,True,,,,http://www.colegiosantamonica.edu.mx/,True,True,,,colegio privado,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+Santa+Monica+A.C./data=!4m7!3m6!1s0x842f628e3875013d:0x689e4d4e285281c1!8m2!3d20.7114479!4d-103.3459945!16s%2Fg%2F1td0b7sz!19sChIJPQF1OI5iL4QRwYFSKE5Nnmg
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Colegio de las Américas de Guadalajara A.C.,Private educational institution,True," C. Luis González Obregón 3325, Jardines de la Paz, 44820 Guadalajara, Jal.",33 3333 8277,+523333338277,True,https://wa.me/523333338277,False,open,True,,,,https://clasamericas.org/,True,True,,,colegio privado,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+de+las+Am%C3%A9ricas+de+Guadalajara+A.C./data=!4m7!3m6!1s0x8428b3be44bc0bcd:0xa9bd50c8a637d97f!8m2!3d20.6427619!4d-103.2915321!16s%2Fg%2F1ptwkz6_m!19sChIJzQu8RL6zKIQRf9k3pshQvak
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Colegio Salesiano Don Bosco de Monterrey A.C.,Private educational institution,True," Av. Constituyentes de Nuevo León 1100, Los Fresnos, 64540 Monterrey, N.L.",81 8379 6788,+528183796788,True,https://wa.me/528183796788,False,open,True,,,,http://salesianosmty.mx/,True,True,,,colegio privado,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+Salesiano+Don+Bosco+de+Monterrey+A.C./data=!4m7!3m6!1s0x8662954d6d8d4a77:0x190c9061cbf0dedb!8m2!3d25.6919564!4d-100.2621591!16s%2Fg%2F1tdkh1_b!19sChIJd0qNbU2VYoYR297wy2GQDBk
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Colegio Euroamericano Monterrey A.C.,Private educational institution,True," Blvd. Díaz Ordaz 250-Oriente, Santa María, 64650 Monterrey, N.L.",81 8248 8400,+528182488400,True,https://wa.me/528182488400,False,open,True,,,,https://euroamericano.edu.mx/,True,True,,,colegio privado,Monterrey Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+Euroamericano+Monterrey+A.C./data=!4m7!3m6!1s0x866296202f750de5:0x72301f120b54731!8m2!3d25.6733925!4d-100.3703169!16s%2Fg%2F1tn4ylgd!19sChIJ5Q11LyCWYoYRMUe1IPEBIwc
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,EUROPEAN SCHOOL PUEBLA,K-12 school,True," Priv. 12 A Sur 6312, Bugambilias 3ra Secc, 72580 Heroica Puebla de Zaragoza, Pue.",222 245 4356,+522222454356,True,https://wa.me/522222454356,False,open,True,,,,http://www.colegioeuropeopuebla.edu.mx/,True,False,4.5,,colegio privado,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/EUROPEAN+SCHOOL+PUEBLA/data=!4m7!3m6!1s0x85cfbf588278b2b7:0x4fb50ea9412854f1!8m2!3d19.0058325!4d-98.2067953!16s%2Fg%2F1vgqdf6q!19sChIJt7J4gli_z4UR8VQoQakOtU8
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Euro Liceo S.C.,International school,True," Blvd. Hermanos Serdán 258, Aquiles Serdán, 72140 Heroica Puebla de Zaragoza, Pue.",222 248 2023,+522222482023,True,https://wa.me/522222482023,False,open,True,,,,https://euroliceo.edu.mx/,True,True,,,colegio privado,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Euro+Liceo+S.C./data=!4m7!3m6!1s0x85cfc6cb7415dcf5:0x4f0193f689c73ad0!8m2!3d19.0703683!4d-98.2257922!16s%2Fg%2F1pty1231p!19sChIJ9dwVdMvGz4UR0DrHifaTAU8
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Royal College East,Educational institution,True," Calle 20 de Noviembre, Av Benito Juárez &, San Baltazar Campeche, 72550 Heroica Puebla de Zaragoza, Pue.",222 244 3366,+522222443366,True,https://wa.me/522222443366,False,open,True,,,,http://www.colegiorealdeoriente.com/,True,False,4.6,,colegio privado,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/Royal+College+East/data=!4m7!3m6!1s0x85cfc0ba35e2cf55:0xd49b588130cae8a6!8m2!3d19.0219977!4d-98.2082213!16s%2Fg%2F1ptx4kb5n!19sChIJVc_iNbrAz4URpujKMIFYm9Q
B,5,Sitio web (formal) | Razón social formal | Horario publicado,World College of Puebla A. C.,Private educational institution,True," Av 32 Pte 2502, Cleotilde Torres, Las Cuartillas, 72050 Heroica Puebla de Zaragoza, Pue.",222 232 1914,+522222321914,True,https://wa.me/522222321914,False,open,True,,,,https://www.colegiomundialdepuebla.edu.mx/,True,True,,,colegio privado,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/World+College+of+Puebla+A.+C./data=!4m7!3m6!1s0x85cfc13afebbe175:0xc06a848279eb51de!8m2!3d19.0672894!4d-98.2078839!16s%2Fg%2F11h0w5sp39!19sChIJdeG7_jrBz4UR3lHreYKEasA
B,5,Sitio web (formal) | Razón social formal | Horario publicado,College Puebla AC,Private educational institution,True," C. 26-A Pte. 3315, Valle Dorado, 72070 Heroica Puebla de Zaragoza, Pue.",222 248 4877,+522222484877,True,https://wa.me/522222484877,False,open,True,,,,https://www.colegiopuebla.edu.mx/,True,True,,,colegio privado,Puebla Mexico,2026-06-15,https://www.google.com/maps/place/College+Puebla+AC/data=!4m7!3m6!1s0x85cfc1311ebfa10b:0x43943cb5adf65b88!8m2!3d19.0688653!4d-98.2139828!16s%2Fg%2F1tdky00t!19sChIJC6G_HjHBz4URiFv2rbU8lEM
B,5,Sitio web (formal) | Razón social formal | Horario publicado,"John F. Kennedy School, A.C.",Private educational institution,True," Sabinos 272, Jurica, 76100 Santiago de Querétaro, Qro.",442 218 0075,+524422180075,True,https://wa.me/524422180075,False,open,True,,,,http://www.jfk.edu.mx/,True,True,,,colegio privado,Queretaro Mexico,2026-06-15,"https://www.google.com/maps/place/John+F.+Kennedy+School,+A.C./data=!4m7!3m6!1s0x85d35a0ac23d10ed:0x6af2c16e9fa46827!8m2!3d20.6585906!4d-100.4368121!16s%2Fm%2F02pnx7q!19sChIJ7RA9wgpa04URJ2ikn27B8mo"
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Colegio del Olmo A.C.,Bilingual school,True," Av. Luis Vega Monrroy 432, Colinas del Cimatario, 76099 Santiago de Querétaro, Qro.",442 223 5331,+524422235331,True,https://wa.me/524422235331,False,open,True,,,,http://www.colegiodelolmo.edu.mx/,True,True,,,colegio privado,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+del+Olmo+A.C./data=!4m7!3m6!1s0x85d344c614805e1b:0x554ccdffcb5b9256!8m2!3d20.5776432!4d-100.371485!16s%2Fg%2F1vd95g0c!19sChIJG16AFMZE04URVpJby__NTFU
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Colegio Canadiense de Querétaro,Preschool,True," C. 5 de Febrero 111, Felipe Carrillo Puerto, 76138 Santiago de Querétaro, Qro.",442 210 1117,+524422101117,True,https://wa.me/524422101117,False,open,True,,,,http://colegiocanadiense.edu.mx/,True,False,5.0,,colegio privado,Queretaro Mexico,2026-06-15,https://www.google.com/maps/place/Colegio+Canadiense+de+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35aa25b2cdbbb:0x61f81dd42bb92a30!8m2!3d20.6082464!4d-100.4318101!16s%2Fg%2F1tgcmn5c!19sChIJu9ssW6Ja04URMCq5K9Qd-GE
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,Integrity Fitness,Gym,True," Av. Insurgentes Sur 453-Interior 6, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",55 2347 3498,+525523473498,True,https://wa.me/525523473498,False,open,True,,,,http://integrityfitness.com.mx/,True,False,4.5,,gimnasio,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Integrity+Fitness/data=!4m7!3m6!1s0x85d1ff6ac6955739:0xcb5c78ab0e84a409!8m2!3d19.406305!4d-99.168708!16s%2Fg%2F11mhfd_qr_!19sChIJOVeVxmr_0YURCaSEDqt4XMs
C,5,Sitio web (formal) | Horario publicado | Rating 4.5,TecFit Polanco,Gym,True," Seneca 134 entre Homero y, Platón, Polanco, Reforma, Miguel Hidalgo, 11550 Ciudad de México",,,False,,False,open,True,,,,http://www.tecfit.com.mx/,True,False,4.5,,gimnasio,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/TecFit+Polanco/data=!4m7!3m6!1s0x85d20326490762af:0x3a9d0d0b0c6b4dfd!8m2!3d19.4371694!4d-99.2022562!16s%2Fg%2F11cms8g_yz!19sChIJr2IHSSYD0oUR_U1rDAsNnTo
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Teva Wellness & Lifestyle,Gym,True," Edgar Allan Poe 1, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX",56 6992 3260,+525669923260,True,https://wa.me/525669923260,False,open,True,,,,https://tevawellnesslifestyle.com/,True,False,4.9,,gimnasio,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/Teva+Wellness+%26+Lifestyle/data=!4m7!3m6!1s0x85d201931e4c1291:0x280f42d3b04484e8!8m2!3d19.4288743!4d-99.2002046!16s%2Fg%2F11m6x4ck1g!19sChIJkRJMHpMB0oUR6IREsNNCDyg
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,COMMANDO Polanco,Gym,True," Av. Homero 1500, Polanco, Polanco II Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX",55 8525 0802,+525585250802,True,https://wa.me/525585250802,False,open,True,,,,https://www.commandostudio.com/,True,False,4.5,,gimnasio,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/COMMANDO+Polanco/data=!4m7!3m6!1s0x85d2021b8b30e1ff:0x985d5d64d9f9c883!8m2!3d19.4360053!4d-99.2052671!16s%2Fg%2F11f1232mpc!19sChIJ_-EwixsC0oURg8j52WRdXZg
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,evolution gym center,Gymnastics center,True," Calz México-Tacuba 30, Tlaxpana, Miguel Hidalgo, 11370 Ciudad de México, CDMX",55 3581 6396,+525535816396,True,https://wa.me/525535816396,False,open,True,,,,https://www.facebook.com/EvolutionGymCenter/,True,False,4.5,,gimnasio,Ciudad de Mexico,2026-06-15,https://www.google.com/maps/place/evolution+gym+center/data=!4m7!3m6!1s0x85d1f8c7e5a8cbc3:0xdc9e180aa94e4c26!8m2!3d19.443952!4d-99.1666975!16s%2Fg%2F1yglq9lx0!19sChIJw8uo5cf40YURJkxOqQoYntw
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Gym Guadalajara,Gym,True," Av Xochitl 4203, Prados Tepeyac, 45050 Zapopan, Jal.",33 1201 1633,+523312011633,True,https://wa.me/523312011633,False,open,True,,,,http://gymguadalajara.com/,True,False,4.6,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Gym+Guadalajara/data=!4m7!3m6!1s0x8428ac2ec8b5b169:0x5951567266400ffa!8m2!3d20.6539944!4d-103.4125762!16s%2Fg%2F1tgpnbm6!19sChIJabG1yC6sKIQR-g9AZnJWUVk
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,TOTAL FITNESS 220 CHAPULTEPEC,Gym,True," Av. México 2083-int 2, Ladrón de Guevara, Esq Manuel M Diéguez, 44600 Guadalajara, Jal.",33 5145 4144,+523351454144,True,https://wa.me/523351454144,False,open,True,,,,https://www.totalfitness220.com.mx/,True,False,4.5,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/TOTAL+FITNESS+220+CHAPULTEPEC/data=!4m7!3m6!1s0x8428afb319eec81f:0xaf4dd5e5d32fc654!8m2!3d20.6788514!4d-103.3702488!16s%2Fg%2F11y3jjx6tr!19sChIJH8juGbOvKIQRVMYv0-XVTa8
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,Sport Universe,Gym,True," Av. Ignacio L Vallarta 2425-Local C6, Arcos Vallarta, 44130 Guadalajara, Jal.",33 3151 9049,+523331519049,True,https://wa.me/523331519049,False,open,True,,,,https://www.sportuniverse.com.mx/,True,False,4.5,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Sport+Universe/data=!4m7!3m6!1s0x8428afa9b6cc069b:0x6f8c6c2cf8bd7700!8m2!3d20.6738707!4d-103.3805708!16s%2Fg%2F11lgy_ks7x!19sChIJmwbMtqmvKIQRAHe9-CxsjG8
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,Move Wellness Express La Paz,Gym,True," Av. de la Paz 54, Zona Centro, 44100 Guadalajara, Jal.",33 2312 1388,+523323121388,True,https://wa.me/523323121388,False,open,True,,,,http://move.mx/,True,False,4.5,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Move+Wellness+Express+La+Paz/data=!4m7!3m6!1s0x8428b1f82bf968bb:0xfff16c2ee6ce8489!8m2!3d20.6679601!4d-103.3469198!16s%2Fg%2F1tg79c2r!19sChIJu2j5K_ixKIQRiYTO5i5s8f8
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,City Fit Guadalajara,Gym,True," C. Francisco Vázquez Coronado 2191-5, Jardines de La Cruz, 44950 Guadalajara, Jal.",33 4014 3611,+523340143611,True,https://wa.me/523340143611,False,open,True,,,,http://www.cityfitgdl.com.mx/,True,False,4.5,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/City+Fit+Guadalajara/data=!4m7!3m6!1s0x8428ad38539b5fd3:0x7e64cce90baf1b4e!8m2!3d20.6447934!4d-103.3823491!16s%2Fg%2F11spxvd4xg!19sChIJ01-bUzitKIQRThuvC-nMZH4
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Mundo Fitness,Gym,True," C. Isla Groenlandia 3827, Villa Guerrero, 44987 Guadalajara, Jal.",33 1303 5390,+523313035390,True,https://wa.me/523313035390,False,open,True,,,,https://mobile.facebook.com/mundofitgym/?_rdc=1&_rdr&refsrc=http://instagram.com/,True,False,4.6,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Mundo+Fitness/data=!4m7!3m6!1s0x8428ad33fd3fea39:0x8715fae6b77609b5!8m2!3d20.6311813!4d-103.3963776!16s%2Fg%2F11h2m5dd_0!19sChIJOeo__TOtKIQRtQl2t-b6FYc
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Sport Tiger Gym,Gym,True," Calz. Lázaro Cárdenas 780, 8 de Julio, 44910 Guadalajara, Jal.",33 3841 7111,+523338417111,True,https://wa.me/523338417111,False,open,True,,,,https://es-la.facebook.com/sporttigergym/,True,False,4.7,,gimnasio,Guadalajara Mexico,2026-06-15,https://www.google.com/maps/place/Sport+Tiger+Gym/data=!4m7!3m6!1s0x8428b20b6d5acf7d:0x502920085cd950e2!8m2!3d20.6438315!4d-103.3541264!16s%2Fg%2F11clswsp1_!19sChIJfc9abQuyKIQR4lDZXAggKVA
