lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
6,No website | No reviews,Sky Cancun Residences,Condominium complex," Av. Bonampak 8-01, Puerto Juarez, Zona Hotelera, 77500 Cancún, Q.R.",998 688 0574,+529986880574,True,https://wa.me/529986880574,open,,,False,,,administracion de condominios,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Sky+Cancun+Residences/data=!4m7!3m6!1s0x8f4c2ea88a66f037:0x2f8b63ff701059e8!8m2!3d21.1718937!4d-86.8198211!16s%2Fg%2F1tp0fqqd!19sChIJN_BmiqguTI8R6FkQcP9jiy8
6,No website | No reviews,Monte Kalamua MAIN ADMINISTRACIÓN,Condominium complex," 77518 Cancún, Quintana Roo",,,False,,open,,,False,,,administracion de condominios,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Monte+Kalamua+MAIN+ADMINISTRACI%C3%93N/data=!4m7!3m6!1s0x8f4c2cb103e11f99:0x8444904014011ac7!8m2!3d21.1764049!4d-86.8950424!16s%2Fg%2F11g02sbq21!19sChIJmR_hA7EsTI8RxxoBFECQRIQ
6,No website | No reviews,Liverté Cancún,Property management company," Av. José López Portillo Supermanzana 110 01 Manzana L 03, 77539 Cancún, Q.R.",984 134 2290,+529841342290,True,https://wa.me/529841342290,open,,,False,,,administracion de condominios,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Livert%C3%A9+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2b6b9bce8067:0x7032a11b8d67df3c!8m2!3d21.1242848!4d-86.9284197!16s%2Fg%2F11btxct7lt!19sChIJZ4DOm2srTI8RPN9njRuhMnA
6,No website | No reviews,Live Aqua Cancún,," Blvd. Kukulcan 12, El Rey, Zona Hotelera, 77500 Cancún, Q.R.",800 504 5000,+528005045000,True,https://wa.me/528005045000,open,,,False,,,agencia de viajes,Cancun Mexico,2026-06-11,https://www.google.com/maps/place/Live+Aqua+Canc%C3%BAn/data=!4m7!3m6!1s0x8f4c2b763c98a835:0x62b9e74196e6a1ea!8m2!3d21.111113!4d-86.761281!16s%2Fg%2F1pp2t_jcd!19sChIJNaiYPHYrTI8R6qHmlkHnuWI
6,No website | No reviews,Inmobiliaria Vivir Mérida,Real estate agency," C. 28 310A, Emiliano Zapata Nte, 97219 Mérida, Yuc.",999 908 6555,+529999086555,True,https://wa.me/529999086555,open,,,False,,,inmobiliaria,Merida Mexico,2026-06-11,https://www.google.com/maps/place/Inmobiliaria+Vivir+M%C3%A9rida/data=!4m7!3m6!1s0x8f5676b933427d4f:0xd851d9abd6abff0!8m2!3d21.0157088!4d-89.6095099!16s%2Fg%2F11df2vx_2j!19sChIJT31CM7l2Vo8R8L9qvZodhQ0
6,No website | No reviews,BREYSA CONSTRUCTORA S.A. DE C.V.,Construction company," Av. Cvln. Jorge Álvarez del Castillo 1310, Lomas del Country, 44610 Guadalajara, Jal.",33 3853 6453,+523338536453,True,https://wa.me/523338536453,open,,,False,,,constructora,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/BREYSA+CONSTRUCTORA+S.A.+DE+C.V./data=!4m7!3m6!1s0x8428ae2f9dc4c215:0xad84bfc6717406c8!8m2!3d20.7001311!4d-103.3673986!16s%2Fg%2F1pty2k2pf!19sChIJFcLEnS-uKIQRyAZ0cca_hK0
6,No website | No reviews,"Constructora San Sebastian, S.A. De C.V.",Road construction company," Diag. Golfo de Cortés 2946, Vallarta Nte., 44690 Guadalajara, Jal.",33 3616 4200,+523336164200,True,https://wa.me/523336164200,open,,,False,,,constructora,Guadalajara Mexico,2026-06-11,"https://www.google.com/maps/place/Constructora+San+Sebastian,+S.A.+De+C.V./data=!4m7!3m6!1s0x8428ae6e446da8bb:0x49eeb3f0d692f405!8m2!3d20.676572!4d-103.3895616!16s%2Fg%2F1tfcnnrx!19sChIJu6htRG6uKIQRBfSS1vCz7kk"
6,No website | No reviews,Proyectos Construcciónes y Desarrollo Plasa,Construction company," Río de Janeiro 2275, Providencia, 44630 Guadalajara, Jal.",33 3817 5904,+523338175904,True,https://wa.me/523338175904,open,,,False,,,constructora,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Proyectos+Construcci%C3%B3nes+y+Desarrollo+Plasa/data=!4m7!3m6!1s0x8428ae30cd3ecc0f:0x4745f97557f1bc31!8m2!3d20.7003687!4d-103.3761005!16s%2Fg%2F1tjdx6jv!19sChIJD8w-zTCuKIQRMbzxV3X5RUc
6,No website | No reviews,Constructora Tlajomulco,Construction company," Av. Miguel Hidalgo y Costilla 3157, 44248 Guadalajara, Jal.",33 3122 7747,+523331227747,True,https://wa.me/523331227747,open,,,False,,,constructora,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Constructora+Tlajomulco/data=!4m7!3m6!1s0x8428ae7225555555:0x8a8cc0817734d316!8m2!3d20.6761931!4d-103.3950529!16s%2Fg%2F1td5rlj_!19sChIJVVVVJXKuKIQRFtM0d4HAjIo
6,No website | No reviews,Seguros Monterrey New York Life & Advisory,Life insurance agency," Av. P.º de la Reforma 342, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 5326 9000,+525553269000,True,https://wa.me/525553269000,open,,,False,,,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Seguros+Monterrey+New+York+Life+%26+Advisory/data=!4m7!3m6!1s0x85cdfef6c5555555:0x602a0e2317477eee!8m2!3d19.4262281!4d-99.1674903!16s%2Fg%2F1tj21wpk!19sChIJVVVVxfb-zYUR7n5HFyMOKmA
6,No website | No reviews,Seguros&inversiones.Mluengo,Insurance broker," Monterrey 78, La Roma, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 2853 5757,+525528535757,True,https://wa.me/525528535757,open,,,False,,,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Seguros%26inversiones.Mluengo/data=!4m7!3m6!1s0x85d1ff242ceef5a5:0xfa345e3d6f53b71e!8m2!3d19.4195187!4d-99.164557!16s%2Fg%2F11gyb0r_jh!19sChIJpfXuLCT_0YURHrdTbz1eNPo
6,No website | No reviews,SEGUROS & FIANZAS,Insurance agency," Monterrey 78, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 5506 2245,+525555062245,True,https://wa.me/525555062245,open,,,False,,,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/SEGUROS+%26+FIANZAS/data=!4m7!3m6!1s0x85d1ff39d174b36b:0x8442bb52d34b1a8c!8m2!3d19.4195187!4d-99.164557!16s%2Fg%2F11jcmlbf0n!19sChIJa7N00Tn_0YURjBpL01K7QoQ
6,No website | No reviews,Asesor Patrimonial de Seguros Monterrey,Life insurance agency," Av. P.º de la Reforma 342, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 6287 4899,+525562874899,True,https://wa.me/525562874899,open,,,False,,,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Asesor+Patrimonial+de+Seguros+Monterrey/data=!4m7!3m6!1s0x85d1ff7cd01e78af:0xd7cfa60764a0b72d!8m2!3d19.4257786!4d-99.1674533!16s%2Fg%2F11x04cfbyh!19sChIJr3ge0Hz_0YURLbegZAemz9c
6,No website | No reviews,Yetcargo,Trucking company," Av Chapultepec 540, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 4606 2278,+525546062278,True,https://wa.me/525546062278,open,,,False,,,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Yetcargo/data=!4m7!3m6!1s0x85d1ff250da86c09:0x9babf0ed63549902!8m2!3d19.4207015!4d-99.1748971!16s%2Fg%2F11c2qr_txx!19sChIJCWyoDSX_0YURAplUY-3wq5s
6,No website | No reviews,Transporte Refrigerado FROST,Trucking company," Av. Nuevo León 180, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",56 2008 0889,+525620080889,True,https://wa.me/525620080889,open,,,False,,,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Transporte+Refrigerado+FROST/data=!4m7!3m6!1s0x85d1ff59350b47c1:0x5709bc0cd05f5eb5!8m2!3d19.4070195!4d-99.1717766!16s%2Fg%2F11l5kgb41w!19sChIJwUcLNVn_0YURtV5f0Ay8CVc
6,No website | No reviews,Transporte de Carga en México,Wholesaler," Chopo 589, Arenal, Azcapotzalco, 02980 Atzcapotzalco, CDMX",56 1088 1025,+525610881025,True,https://wa.me/525610881025,open,,,False,,,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Transporte+de+Carga+en+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f8e4a40e67a7:0xb021c133e8dc1649!8m2!3d19.4667917!4d-99.1515736!16s%2Fg%2F11f4pvjfcy!19sChIJp2cOpOT40YURSRbc6DPBIbA
6,No website | No reviews,TRANSPORTES MEMPHIS,Trucking company," Calle Nte. 67 4789-12, Obrero Popular, Azcapotzalco, 02840 Ciudad de México, CDMX",55 3523 6880,+525535236880,True,https://wa.me/525535236880,open,,,False,,,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/TRANSPORTES+MEMPHIS/data=!4m7!3m6!1s0x85d1f89186644eef:0x14987406402bbdaf!8m2!3d19.464417!4d-99.1736539!16s%2Fg%2F1264gkklw!19sChIJ705khpH40YURr70rQAZ0mBQ
6,No website | No reviews,Ruiz Freight and Transport,Shipping company," Lago Trasimeno 208, Los Manzanos, Miguel Hidalgo, 11460 Ciudad de México, CDMX",55 4160 1500,+525541601500,True,https://wa.me/525541601500,open,,,False,,,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Ruiz+Freight+and+Transport/data=!4m7!3m6!1s0x85d1f8a4134356e7:0xa90c6c544a57449c!8m2!3d19.4475723!4d-99.1830456!16s%2Fg%2F1td2h7kf!19sChIJ51ZDE6T40YURnERXSlRsDKk
6,No website | No reviews,Transportes Fraylescanos S.A. de C.V.,Trucking company," Estaño 33, Maza, Cuauhtémoc, 06270 Ciudad de México, CDMX",55 5526 2220,+525555262220,True,https://wa.me/525555262220,open,,,False,,,empresa de transporte de carga,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Transportes+Fraylescanos+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f93e45bce88b:0x625910a88e22d3ae!8m2!3d19.4552949!4d-99.1270372!16s%2Fg%2F1td05d8t!19sChIJi-i8RT750YURrtMijqgQWWI
6,No website | 62 reviews,ABOGADO & ASOCIADOS DESPACHO JURIDICO PODER LEGAL,Criminal justice attorney," Av. 8 de Julio 69, Zona Centro, 44100 Guadalajara, Jal.",33 1637 2931,+523316372931,True,https://wa.me/523316372931,open,5 months ago,,False,,62,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/ABOGADO+%26+ASOCIADOS+DESPACHO+JURIDICO+PODER+LEGAL/data=!4m7!3m6!1s0x8428b125d96283a3:0x22b1b8684c78f56!8m2!3d20.6754317!4d-103.3523021!16s%2Fg%2F11w7nlnfft!19sChIJo4Ni2SWxKIQRVo_HhIYbKwI
6,No website | No reviews,Despacho Jurídico Ornelas y Asociados,Lawyer," José Maria Vigil, Italia 2370, Providencia, 44648 Guadalajara, Jal.",33 2254 6929,+523322546929,True,https://wa.me/523322546929,open,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Jur%C3%ADdico+Ornelas+y+Asociados/data=!4m7!3m6!1s0x8428af7238e9b02f:0xd052ab4fe1454255!8m2!3d20.6899962!4d-103.3765431!16s%2Fg%2F11q8y2vpdh!19sChIJL7DpOHKvKIQRVUJF4U-rUtA
6,No website | No reviews,Bufete Jurídico Ovalles & Asociados,Lawyer," C. Andorra 2466, Santa Elena Estadio, 44230 Guadalajara, Jal.",33 3107 8154,+523331078154,True,https://wa.me/523331078154,open,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico+Ovalles+%26+Asociados/data=!4m7!3m6!1s0x8428b1b1d33065d5:0x86f20904643c62ba!8m2!3d20.7103474!4d-103.3362786!16s%2Fg%2F11zb75_lzr!19sChIJ1WUw07GxKIQRumI8ZAQJ8oY
6,No website | No reviews,Jurídico Ruiz,General practice attorney," C. Manuel Gutiérrez Nájera 1218, Miraflores, 44270 Guadalajara, Jal.",33 1447 4428,+523314474428,True,https://wa.me/523314474428,open,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Jur%C3%ADdico+Ruiz/data=!4m7!3m6!1s0x8428b11507fb1217:0x66718055d8d581f2!8m2!3d20.6954366!4d-103.3443183!16s%2Fg%2F11q1p0x1lb!19sChIJFxL7BxWxKIQR8oHV2FWAcWY
6,No website | No reviews,Despacho Velasco y Asociados,Lawyer," Interior 1303, Av. 16 de Septiembre 730-piso 13, Mexicaltzingo, 44180 Guadalajara, Jal.",33 1520 6141,+523315206141,True,https://wa.me/523315206141,open,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Velasco+y+Asociados/data=!4m7!3m6!1s0x8428b300018b9715:0xa571165e5c1e5b35!8m2!3d20.6647619!4d-103.3492305!16s%2Fg%2F11ysw_yl37!19sChIJFZeLAQCzKIQRNVseXF4WcaU
6,No website | No reviews,Bufete Jurídico,Legal services," C. Pavo 135, Zona Centro, 44100 Guadalajara, Jal.",,,False,,open,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Bufete+Jur%C3%ADdico/data=!4m7!3m6!1s0x8428b1fc9b2174c5:0xe31c6da3db0760bf!8m2!3d20.6744793!4d-103.3534215!16s%2Fg%2F1tx15phh!19sChIJxXQhm_yxKIQRv2AH26NtHOM
6,No website | No reviews,Corporativo Jurídico Magallón y Asociados,General practice attorney," C. Chihuahua 1092, La Guadalupana, 44260 Guadalajara, Jal.",33 3114 4864,+523331144864,True,https://wa.me/523331144864,open,,,False,,,despacho juridico,Guadalajara Mexico,2026-06-11,https://www.google.com/maps/place/Corporativo+Jur%C3%ADdico+Magall%C3%B3n+y+Asociados/data=!4m7!3m6!1s0x8428b1f2b91438db:0x92a8a8056a8886a5!8m2!3d20.7024579!4d-103.3499839!16s%2Fg%2F11fggcwsyy!19sChIJ2zgUufKxKIQRpYaIagWoqJI
6,No website | No reviews,Notaría Pública No. 51,Legal services," Av. 3 Poniente 2504, San Matías, 72090 Heroica Puebla de Zaragoza, Pue.",222 231 0388,+522222310388,True,https://wa.me/522222310388,open,,,False,,,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notar%C3%ADa+P%C3%BAblica+No.+51/data=!4m7!3m6!1s0x85cfc12a726f0261:0xf1cad7fb9780f19d!8m2!3d19.0531706!4d-98.2174103!16s%2Fg%2F1tfhgrj4!19sChIJYQJvcirBz4URnfGAl_vXyvE
6,No website | No reviews,Notary Public 6,Legal services," C. Oriental 6, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 296 6014,+522222966014,True,https://wa.me/522222966014,open,,,False,,,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notary+Public+6/data=!4m7!3m6!1s0x85cfc6d646ff1ecd:0xd7128eea8d17214c!8m2!3d19.0564673!4d-98.2311451!16s%2Fg%2F1ptysh9rj!19sChIJzR7_RtbGz4URTCEXjeqOEtc
6,No website | No reviews,Notaria Pública No. 7,Notary public," C. 16 de Septiembre 1509, El Carmen, 72530 Heroica Puebla de Zaragoza, Pue.",222 237 9715,+522222379715,True,https://wa.me/522222379715,open,,,False,,,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notaria+P%C3%BAblica+No.+7/data=!4m7!3m6!1s0x85cfc0c2f4338e9f:0xa6d2daad84052013!8m2!3d19.0385021!4d-98.2021735!16s%2Fg%2F11bbrjb8w6!19sChIJn44z9MLAz4UREyAFhK3a0qY
6,No website | No reviews,Public Notary 49,Legal services," C. 11 Sur 5103, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.",222 240 9337,+522222409337,True,https://wa.me/522222409337,open,,,False,,,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Public+Notary+49/data=!4m7!3m6!1s0x85cfc0b504c2b6f9:0x842cc4506261fef9!8m2!3d19.0262764!4d-98.2191788!16s%2Fg%2F1ptwhfp01!19sChIJ-bbCBLXAz4UR-f5hYlDELIQ
6,No website | No reviews,Notaria Publica No. 9,Notary public," C. 16 de Septiembre 2706, El Carmen, 72530 Heroica Puebla de Zaragoza, Pue.",222 243 0941,+522222430941,True,https://wa.me/522222430941,open,,,False,,,notaria publica,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Notaria+Publica+No.+9/data=!4m7!3m6!1s0x85cfc0c4075c8b6f:0xf3d0ee9e1147eb45!8m2!3d19.0340153!4d-98.2045622!16s%2Fg%2F1tgcs6nd!19sChIJb4tcB8TAz4URRetHEZ7u0PM
2,Only 26 reviews,Fianzas Monterrey,Bail bonds service," Av. P.º de la Reforma 250-Piso 15, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 5726 3700,+525557263700,True,https://wa.me/525557263700,open,6 months ago,http://www.fianzasmonterrey.com.mx/programaproveedores/beneficios5.html,True,,26,agencia de seguros,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fianzas+Monterrey/data=!4m7!3m6!1s0x85d1ff53242e4b6f:0x4fca0032779f52f8!8m2!3d19.4282031!4d-99.1628336!16s%2Fg%2F1td72bhn!19sChIJb0suJFP_0YUR-FKfdzIAyk8
1,No reviews,"Andrade Rodríguez y Asociados, S.C.",Bookkeeping service," Lago Alberto 442, Verónica Anzúres, Miguel Hidalgo, 11320 Ciudad de México, CDMX",55 5985 2950,+525559852950,True,https://wa.me/525559852950,open,,http://andraderodriguezyasociados.com.mx/,True,,,despacho contable,Ciudad de Mexico,2026-06-11,"https://www.google.com/maps/place/Andrade+Rodr%C3%ADguez+y+Asociados,+S.C./data=!4m7!3m6!1s0x85d1f90a4edbf375:0x72a1c94951f6b74d!8m2!3d19.4387959!4d-99.1780518!16s%2Fg%2F11n838ddrl!19sChIJdfPbTgr50YURTbf2UUnJoXI"
1,No reviews,DCM Contadores profesionales | Despacho Contable en CDMX,Bookkeeping service," Río Danubio 51-4to piso, Cuauhtémoc, 06500 Ciudad de México, CDMX",55 5015 0657,+525550150657,True,https://wa.me/525550150657,open,,https://despachocontablemexico.com.mx/,True,,,despacho contable,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/DCM+Contadores+profesionales+%7C+Despacho+Contable+en+CDMX/data=!4m7!3m6!1s0x85d1f98249d7eadf:0x1e1cbb767f41357!8m2!3d19.4319615!4d-99.1688753!16s%2Fg%2F11msfnl566!19sChIJ3-rXSYL50YURVxP0Z7fL4QE
1,No reviews,Arce Baeza y Compañía S.C.,Legal services," Bahía Magdalena 24, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX",55 5203 1815,+525552031815,True,https://wa.me/525552031815,open,,http://www.arcebaeza.com/,True,,,despacho contable,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Arce+Baeza+y+Compa%C3%B1%C3%ADa+S.C./data=!4m7!3m6!1s0x85d1f8b21cb9d231:0x2ae939616b480816!8m2!3d19.4367502!4d-99.17802!16s%2Fg%2F11b73xy8bc!19sChIJMdK5HLL40YURFghIa2E56So
1,No reviews,Despacho contable LD y Asociados Consultoria Integral,Corporate office," Rousseau 3, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX",56 5788 6959,+525657886959,True,https://wa.me/525657886959,open,,https://www.ldyasoc.com/,True,,,despacho contable,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+contable+LD+y+Asociados+Consultoria+Integral/data=!4m7!3m6!1s0x85d1f9004a3a062b:0x5b44f125a50e0ffe!8m2!3d19.4316295!4d-99.180695!16s%2Fg%2F11mlcn74kc!19sChIJKwY6SgD50YUR_g8OpSXxRFs
1,No reviews,ACCUANTIA Despacho Contable y Fiscal | Despacho de Contadores | Contadores CDMX,Accountant," Av. Insurgentes Sur 427, Colonia Condesa, Cuauhtémoc, 06100 Cuauhtémoc, CDMX",55 5454 1358,+525554541358,True,https://wa.me/525554541358,open,,http://accuantia.com.mx/,True,,,despacho contable,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/ACCUANTIA+Despacho+Contable+y+Fiscal+%7C+Despacho+de+Contadores+%7C+Contadores+CDMX/data=!4m7!3m6!1s0x85d1f8d2c435e8af:0x22fe38c7c08145e8!8m2!3d19.4074569!4d-99.1682964!16s%2Fg%2F11gxnc239_!19sChIJr-g1xNL40YUR6EWBwMc4_iI
1,No reviews,Contadores en CDMX,Accountant," Av. P.º de la Reforma 296, Col. Renacimiento, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",800 022 9902,+528000229902,True,https://wa.me/528000229902,open,,https://contadoresencdmx.com/,True,,,despacho contable,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Contadores+en+CDMX/data=!4m7!3m6!1s0xa02f88fab1db0db7:0x23869dcc14dfc342!8m2!3d19.4305696!4d-99.1613011!16s%2Fg%2F11vt7cc80z!19sChIJtw3bsfqIL6ARQsPfFMydhiM
