tier,lead_score,lead_reasons,name,category,cat_fit,address,phone,phone_e164,phone_valid,whatsapp,wa_listed,business_status,has_hours,last_review,review_age_days,photos,website,has_website,formal_name,rating,reviews,search_query,search_location,scraped_date,maps_url
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.5,"Grupo Inmobiliario Monterrey, S.A. De C.V.",Real estate agency,True," Av Lázaro Cárdenas 2400, Residencial San Agustín 1er Sector, 66260 San Pedro Garza García, N.L.",81 8363 3108,+528183633108,True,https://wa.me/528183633108,False,open,True,,,,http://www.grupogim.com.mx/,True,True,4.5,,inmobiliaria,Monterrey Mexico,2026-06-18,"https://www.google.com/maps/place/Grupo+Inmobiliario+Monterrey,+S.A.+De+C.V./data=!4m7!3m6!1s0x8662be14bd484f43:0x5ccd7a14c615c507!8m2!3d25.6525581!4d-100.3327554!16s%2Fg%2F1th28v21!19sChIJQ09IvRS-YoYRB8UVxhR6zVw"
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.9,HABITAR GRUPO INMOBILIARIO,Real estate agency,True," C. 29-A Nte. 1029, Villa San Alejandro, 72090 Heroica Puebla de Zaragoza, Pue.",222 940 5611,+522229405611,True,https://wa.me/522229405611,False,open,True,,,,https://www.habitarinmobiliaria.com.mx/,True,True,4.9,,inmobiliaria,Puebla Mexico,2026-06-18,https://www.google.com/maps/place/HABITAR+GRUPO+INMOBILIARIO/data=!4m7!3m6!1s0x85cfc1ed5df386d3:0x309e60cd8b3a7a61!8m2!3d19.0600851!4d-98.2162354!16s%2Fg%2F11q1lmcjty!19sChIJ04bzXe3Bz4URYXo6i81gnjA
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.9,Terra Firme Grupo Inmobiliario,Real estate agency,True," Prol. Tecnológico Nte. 801-Piso 5, San Pablo, 76130 Santiago de Querétaro, Qro.",442 456 2510,+524424562510,True,https://wa.me/524424562510,False,open,True,,,,https://terrafirme.com.mx/,True,True,4.9,,inmobiliaria,Queretaro Mexico,2026-06-18,https://www.google.com/maps/place/Terra+Firme+Grupo+Inmobiliario/data=!4m7!3m6!1s0x85d35b4bf08f9411:0xc772e1c3d7efa7df!8m2!3d20.6117002!4d-100.4081451!16s%2Fg%2F11h2py73qf!19sChIJEZSP8Etb04UR36fv18Phcsc
A,7,Sitio web (formal) | Razón social formal | Horario publicado | Rating 5.0,Inmobiliaria Grupo SIE7E - IG7,Real estate agency,True," Fraccionamiento Sonterra, 76235 Santiago de Querétaro, Qro.",442 354 6937,+524423546937,True,https://wa.me/524423546937,False,open,True,,,,https://inmobiliariagruposiete.com/,True,True,5.0,,inmobiliaria,Queretaro Mexico,2026-06-18,https://www.google.com/maps/place/Inmobiliaria+Grupo+SIE7E+-+IG7/data=!4m7!3m6!1s0x85d35111ad0ccf2d:0xf90986dd4a15af56!8m2!3d20.6115714!4d-100.4918244!16s%2Fg%2F11stfsh43w!19sChIJLc8MrRFR04URVq8VSt2GCfk
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.4,MoEasy inmobiliario s.a. de c.v.,Real estate agency,True," Prol. Moliere 450-A, Amp Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX",55 5162 6888,+525551626888,True,https://wa.me/525551626888,False,open,True,,,,https://www.moeasy.com.mx/,True,True,4.4,,inmobiliaria,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/MoEasy+inmobiliario+s.a.+de+c.v./data=!4m7!3m6!1s0x85ce01d83edb5db7:0x5c8dfb593b800439!8m2!3d19.4423054!4d-99.2005056!16s%2Fg%2F11hdppvxwb!19sChIJt13bPtgBzoUROQSAO1n7jVw
A,6,Sitio web (formal) | Razón social formal | Horario publicado | Rating 4.1,Grupo Une,Real estate agency,True," Calle, Osa Mayor no. 2523, Reserva Territorial Atlixcáyotl, 72820 Heroica Puebla de Zaragoza, Pue.",222 201 0002,+522222010002,True,https://wa.me/522222010002,False,open,True,,,,https://grupoune.com.mx/,True,True,4.1,,inmobiliaria,Puebla Mexico,2026-06-18,https://www.google.com/maps/place/Grupo+Une/data=!4m7!3m6!1s0x85cfc7ba54de8385:0x6a034d9b356f85a7!8m2!3d19.0333099!4d-98.2300208!16s%2Fg%2F11k23tht3y!19sChIJhYPeVLrHz4URp4VvNZtNA2o
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,SeguroSimple México,Insurance agency,True," Kelvin 27, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX",55 2601 4665,+525526014665,True,https://wa.me/525526014665,False,open,True,,,,https://www.segurosimple.com/mx,True,False,4.8,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/SeguroSimple+M%C3%A9xico/data=!4m7!3m6!1s0x85d1f9e1542bc955:0xc11ba4b406e11d0c!8m2!3d19.4346589!4d-99.1811017!16s%2Fg%2F11f770x5y5!19sChIJVckrVOH50YURDB3hBrSkG8E
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,inter.mx - Broker de Seguros,Insurance broker,True," Periférico Blvrd Manuel Ávila Camacho 201, Polanco, Polanco I Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 4424 6837,+525544246837,True,https://wa.me/525544246837,False,open,True,,,,https://www.inter.mx/,True,False,4.6,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/inter.mx+-+Broker+de+Seguros/data=!4m7!3m6!1s0x85d203e20c2f9623:0x4ab7a4d950d47103!8m2!3d19.4366471!4d-99.2127089!16s%2Fg%2F11vyx64cz9!19sChIJI5YvDOID0oURA3HUUNmkt0o
C,5,Sitio web (formal) | Horario publicado | Rating 5.0,Plan Personal de Retiro | Seguros GNP - AXA - QUALITAS - ALLIANZ,Insurance agency,True," Av. Homero 1209, Polanco, Polanco III Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX",,,False,,False,open,True,,,,https://www.facebook.com/profile.php?id=100094361653210&mibextid=LQQJ4d,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/Plan+Personal+de+Retiro+%7C+Seguros+GNP+-+AXA+-+QUALITAS+-+ALLIANZ/data=!4m7!3m6!1s0x85d2033eb31ccf31:0x4fb7c5828bcf745!8m2!3d19.4362797!4d-99.2008693!16s%2Fg%2F11kqs8rf1g!19sChIJMc8csz4D0oURRfe8KFh8-wQ
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Zurich Compañía de Seguros S.A.,Insurance company,True," Av. Ejército Nacional Mexicano 843-B, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX",800 888 3673,+528008883673,True,https://wa.me/528008883673,False,open,True,,,,https://www.zurich.com.mx/,True,True,3.1,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/Zurich+Compa%C3%B1%C3%ADa+de+Seguros+S.A./data=!4m7!3m6!1s0x85d2021aedd9c427:0x8dcf075b42e1d8b1!8m2!3d19.4390158!4d-99.2033164!16s%2Fg%2F11bx5qm5f0!19sChIJJ8TZ7RoC0oURsdjhQlsHz40
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,Todo Seguros,Insurance agency,True," Av Chapultepec 596, San Miguel Chapultepec II Secc, Miguel Hidalgo, 11350 Ciudad de México, CDMX",55 6785 7184,+525567857184,True,https://wa.me/525567857184,False,open,True,,,,https://todoseguros.com.mx/,True,False,4.7,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/Todo+Seguros/data=!4m7!3m6!1s0x2d36c926e8e1b901:0xcdcac413aeeeba0b!8m2!3d19.4199938!4d-99.1785042!16s%2Fg%2F11v48sw0z3!19sChIJAbnh6CbJNi0RC7rurhPEys0
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,INCCOR Insurance Partner (AU Group México),Insurance broker,True," Colonia, C. Lago Zurich 219-piso 12, Amp Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX",55 4124 0165,+525541240165,True,https://wa.me/525541240165,False,open,True,,,,https://inccor.com/,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/INCCOR+Insurance+Partner+%28AU+Group+M%C3%A9xico%29/data=!4m7!3m6!1s0x85d203e36b05e95b:0x75ac94248da886c2!8m2!3d19.4429338!4d-99.2034692!16s%2Fg%2F11g07_7jk1!19sChIJW-kFa-MD0oURwoaojSSUrHU
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Seguros.com,Auto insurance agency,True," C. Varsovia 36, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 7590 1796,+525575901796,True,https://wa.me/525575901796,False,open,True,,,,https://www.seguros.com/,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/Seguros.com/data=!4m7!3m6!1s0xa4d66726384b0887:0xa9c12457aeb17e2d!8m2!3d19.4244122!4d-99.1678299!16s%2Fg%2F11nhff0qbc!19sChIJhwhLOCZn1qQRLX6xrlckwak
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,GUIAS Asesores,Life insurance agency,True," Av. Homero 1015, Polanco, Polanco III Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX",55 1323 7732,+525513237732,True,https://wa.me/525513237732,False,open,True,,,,http://www.guiasasesores.com/,True,False,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-18,https://www.google.com/maps/place/GUIAS+Asesores/data=!4m7!3m6!1s0x85d2020380a31e29:0x1bfe06befce7c446!8m2!3d19.4361683!4d-99.1979423!16s%2Fg%2F1q62hlfyc!19sChIJKR6jgAMC0oURRsTn_L4G_hs
B,5,Razón social formal | Horario publicado | Rating 5.0,"Grupo Corporativo Agente de Seguros y de Fianzas, S.A. de C.V.",Insurance broker,True," Av. Isaac Newton 130-Despacho 13, Polanco, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX",55 5482 2860,+525554822860,True,https://wa.me/525554822860,False,open,True,,,,,False,True,5.0,,agencia de seguros,Ciudad de Mexico,2026-06-18,"https://www.google.com/maps/place/Grupo+Corporativo+Agente+de+Seguros+y+de+Fianzas,+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f929f0c4d499:0xfad58871868ce7ef!8m2!3d19.4330269!4d-99.1895029!16s%2Fg%2F11ghq6nxyl!19sChIJmdTE8Cn50YUR7-eMhnGI1fo"
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Seguros ACV,Insurance broker,True," Av. Chapultepec Nte. 120-piso 4, entre Justo Sierra y Av. México, Ladrón de Guevara, Ladron De Guevara, 44600 Guadalajara, Jal.",33 3587 6688,+523335876688,True,https://wa.me/523335876688,False,open,True,,,,https://www.segurosacv.com/,True,False,4.8,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/Seguros+ACV/data=!4m7!3m6!1s0x8428ae1af3e7fd19:0xb738b0a3dfdf56d4!8m2!3d20.6780872!4d-103.3684759!16s%2Fg%2F11gdl5h2zs!19sChIJGf3n8xquKIQR1Fbf36OwOLc
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,GGU Seguros,Auto insurance agency,True," Av. Chapultepec Sur 493-Interio 4, Col Americana, Americana, 44160 Guadalajara, Jal.",33 1973 0999,+523319730999,True,https://wa.me/523319730999,False,open,True,,,,http://gguseguros.com/,True,False,4.9,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/GGU+Seguros/data=!4m7!3m6!1s0x8428af588a0114d9:0x8bda6c2e922eeb97!8m2!3d20.6686163!4d-103.3682248!16s%2Fg%2F11t0ngjstk!19sChIJ2RQBilivKIQRl-suki5s2os
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Quálitas Compañía De Seguros S.A. de C.V.,Insurance agency,True," Av. Adolfo López Mateos Sur 1385, Chapalita, 44510 Guadalajara, Jal.",33 1057 2000,+523310572000,True,https://wa.me/523310572000,False,open,True,,,,https://www.qualitas.com.mx/,True,True,3.2,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/Qu%C3%A1litas+Compa%C3%B1%C3%ADa+De+Seguros+S.A.+de+C.V./data=!4m7!3m6!1s0x8428ae783cc64003:0x2b6ae972b00a6c3a!8m2!3d20.663441!4d-103.394236!16s%2Fg%2F1tj854sq!19sChIJA0DGPHiuKIQROmwKsHLpais
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Ancona Seguros,Insurance agency,True," Guadalupe Zuno 2040, Col Americana, Colonia Obrera Centro, 44150 Guadalajara, Jal.",33 3827 1752,+523338271752,True,https://wa.me/523338271752,False,open,True,,,,http://www.anconaseguros.com/,True,False,5.0,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/Ancona+Seguros/data=!4m7!3m6!1s0x8428ae04e75eedc1:0x47ec77e63ce647b9!8m2!3d20.6706909!4d-103.3731923!16s%2Fg%2F11j4lgccf9!19sChIJwe1e5wSuKIQRuUfmPOZ37Ec
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,CAS Asesor de Seguros,Insurance agency,True," C. José Guadalupe Zuno Hernández 2040, Col Americana, Obrera, 44150 Guadalajara, Jal.",33 3630 9330,+523336309330,True,https://wa.me/523336309330,False,open,True,,,,https://www.cas.com.mx/,True,False,4.7,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/CAS+Asesor+de+Seguros/data=!4m7!3m6!1s0x8428ae0f459f90e3:0xdbe6c02f2b681c04!8m2!3d20.6707762!4d-103.3694237!16s%2Fg%2F1tcv1rxr!19sChIJ45CfRQ-uKIQRBBxoKy_A5ts
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,SEGUROS ING MX,Insurance agency,True," AV. FEDERALISMO N° 42 INT (105) ESQUINA, Av. Miguel Hidalgo y Costilla, Centro, 44100 Guadalajara, Jal.",33 2369 8729,+523323698729,True,https://wa.me/523323698729,False,open,True,,,,http://seguros-ing.com.mx/,True,False,4.6,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/SEGUROS+ING+MX/data=!4m7!3m6!1s0x8428b1e34a83ffff:0x733555148f85d508!8m2!3d20.6769994!4d-103.3543744!16s%2Fg%2F11sybpvgb7!19sChIJ__-DSuOxKIQRCNWFjxRVNXM
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Air Seguros,Insurance broker,True," C. Miguel Lerdo de Tejada 2555, Arcos Vallarta, 44130 Guadalajara, Jal.",33 3343 0771,+523333430771,True,https://wa.me/523333430771,False,open,True,,,,http://airseguros.com.mx/,True,False,4.9,,agencia de seguros,Guadalajara Mexico,2026-06-18,https://www.google.com/maps/place/Air+Seguros/data=!4m7!3m6!1s0x8428ae0cc9f31ba9:0x83fa0c8079cbeeaf!8m2!3d20.6703138!4d-103.3815214!16s%2Fg%2F11gh00pr0l!19sChIJqRvzyQyuKIQRr-7LeYAM-oM
B,5,Sitio web (formal) | Horario publicado | Rating 5.0,Asesores de Seguros,Insurance broker,True," Av. P.º de la Reforma 342-Despacho 2110, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 5100 8896,+525551008896,True,https://wa.me/525551008896,False,open,True,,,,https://www.asesoresdeseguros.com.mx/,True,False,5.0,,agencia de seguros,Monterrey Mexico,2026-06-18,https://www.google.com/maps/place/Asesores+de+Seguros/data=!4m7!3m6!1s0x85d1ffcc353b7cb1:0x8cd5fdbade2b5b4c!8m2!3d19.4257937!4d-99.1674149!16s%2Fg%2F11fn9fdlrr!19sChIJsXw7Ncz_0YURTFsr3rr91Yw
B,5,Sitio web (formal) | Horario publicado | Rating 4.9,Koltin,Health insurance agency,True," Durango 357, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 8993 9299,+525589939299,True,https://wa.me/525589939299,False,open,True,,,,http://koltin.mx/,True,False,4.9,,agencia de seguros,Monterrey Mexico,2026-06-18,https://www.google.com/maps/place/Koltin/data=!4m7!3m6!1s0x85d1ff853fc15555:0x2ea20944a241ca66!8m2!3d19.4185643!4d-99.1743966!16s%2Fg%2F11s9h9xk5g!19sChIJVVXBP4X_0YURZspBokQJoi4
B,5,Sitio web (formal) | Horario publicado | Rating 4.6,Assist Card,Health insurance agency,True," GRAL. MARIANO ESCOBEDO #476 P.B COL ANZURES DEL, Miguel Hidalgo, 11590 Ciudad de México, CDMX",55 5662 1097,+525556621097,True,https://wa.me/525556621097,False,open,True,,,,https://www.assistcard.com/mx?utm_source=google_cdmx_mx&utm_medium=gmb&utm_campaign=ficha_boton_sitioweb,True,False,4.6,,agencia de seguros,Monterrey Mexico,2026-06-18,https://www.google.com/maps/place/Assist+Card/data=!4m7!3m6!1s0x85d1fde93f0ce505:0xd4033e1d0ed46cf6!8m2!3d19.4331123!4d-99.1811708!16s%2Fg%2F11b6dvzfb6!19sChIJBeUMP-n90YUR9mzUDh0-A9Q
B,5,Sitio web (formal) | Razón social formal | Horario publicado,AFIRME Seguros Corporativo,Insurance agency,True," Miguel Hidalgo y Costilla 234, Centro, 64000 Monterrey, N.L.",81 8318 3800,+528183183800,True,https://wa.me/528183183800,False,open,True,,,,https://www.afirmeseguros.com/,True,True,3.3,,agencia de seguros,Monterrey Mexico,2026-06-18,https://www.google.com/maps/place/AFIRME+Seguros+Corporativo/data=!4m7!3m6!1s0x8662be25a3ea86b1:0x15ac56511e4e2de0!8m2!3d25.667508!4d-100.3178358!16s%2Fg%2F1tf9t7q8!19sChIJsYbqoyW-YoYR4C1OHlFWrBU
B,5,Sitio web (formal) | Razón social formal | Horario publicado,Seguros Atlas S.A,Insurance agency,True," Esquina con Retorno de la 7 Sur, Av 43 Pte 706, Gabriel Pastor 1ra Secc, 72420 Heroica Puebla de Zaragoza, Pue.",55 9177 5000,+525591775000,True,https://wa.me/525591775000,False,open,True,,,,http://www.segurosatlas.com.mx/,True,True,3.5,,agencia de seguros,Puebla Mexico,2026-06-18,https://www.google.com/maps/place/Seguros+Atlas+S.A/data=!4m7!3m6!1s0x85cfc0c83571a5f1:0x6f2c86b4fce55283!8m2!3d19.0305643!4d-98.2130905!16s%2Fg%2F1tg161q3!19sChIJ8aVxNcjAz4URg1Ll_LSGLG8
B,5,Sitio web (formal) | Horario publicado | Rating 4.5,Anticaos - Especialistas en Seguros,Insurance agency,True," Av. Reforma 2704, Amor, 72140 Heroica Puebla de Zaragoza, Pue.",222 216 0606,+522222160606,True,https://wa.me/522222160606,False,open,True,,,,http://www.anticaos.com/,True,False,4.5,,agencia de seguros,Puebla Mexico,2026-06-18,https://www.google.com/maps/place/Anticaos+-+Especialistas+en+Seguros/data=!4m7!3m6!1s0x85cfc07c9188a201:0x5407484da9ecac3a!8m2!3d19.0553584!4d-98.2187137!16s%2Fg%2F1tlndslv!19sChIJAaKIkXzAz4UROqzsqU1IB1Q
B,5,Sitio web (formal) | Horario publicado | Rating 4.7,URRETA Asesores de seguros,Insurance agency,True," Tlacomulco 10, La Paz, 72160 Heroica Puebla de Zaragoza, Pue.",222 231 6703,+522222316703,True,https://wa.me/522222316703,False,open,True,,,,http://www.urretaseguros.com/,True,False,4.7,,agencia de seguros,Puebla Mexico,2026-06-18,https://www.google.com/maps/place/URRETA+Asesores+de+seguros/data=!4m7!3m6!1s0x85cfc6d0a9688019:0x3fb21f00cad1fc41!8m2!3d19.05806!4d-98.2319849!16s%2Fg%2F1pv2036t3!19sChIJGYBoqdDGz4URQfzRygAfsj8
B,5,Sitio web (formal) | Horario publicado | Rating 4.8,Rastreator,Auto insurance agency,True," C. Varsovia 36, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX",55 7590 1796,+525575901796,True,https://wa.me/525575901796,False,open,True,,,,http://www.rastreator.mx/,True,False,4.8,,agencia de seguros,Puebla Mexico,2026-06-18,https://www.google.com/maps/place/Rastreator/data=!4m7!3m6!1s0x85d1ff49dee27907:0x6b196fe92f65e1ad!8m2!3d19.424555!4d-99.1677457!16s%2Fg%2F11gf8fpync!19sChIJB3ni3kn_0YURreFlL-lvGWs
