lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
6,No website | No reviews,FLETES Y MUDANZAS,Transportation service," Lago Winnipeg 104-int 11, Tacuba, Miguel Hidalgo, 11410 Ciudad de México, CDMX",55 3123 6760,+525531236760,True,https://wa.me/525531236760,open,,,False,,,fletes y mudanzas,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS/data=!4m7!3m6!1s0x85d2034576d2d463:0xfef5890ce6e75cbe!8m2!3d19.455001!4d-99.1923175!16s%2Fg%2F11y4kkh5qb!19sChIJY9TSdkUD0oURvlzn5gyJ9f4
6,No website | No reviews,Fletes y mudanzas Teo,Moving service," Leopoldo González Sáenz 3173_a, Balcones de Alta Vista, 64760 Monterrey, N.L.",81 2469 3877,+528124693877,True,https://wa.me/528124693877,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+Teo/data=!4m7!3m6!1s0x8662bf28435c4ff1:0x9ff8f0e865a005af!8m2!3d25.6386383!4d-100.2968201!16s%2Fg%2F11p56qtckk!19sChIJ8U9cQyi_YoYRrwWgZejw-J8
6,No website | No reviews,Central de Fletes Monterrey S.A. de C.V.,Moving service," Av Acueducto de Tenayuca 83, San José de la Escalera, Gustavo A. Madero, 07630 Ciudad de México, CDMX",55 5039 9004,+525550399004,True,https://wa.me/525550399004,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Central+de+Fletes+Monterrey+S.A.+de+C.V./data=!4m7!3m6!1s0x85d1f82096b5e375:0x1de8fe8b20ea2dc7!8m2!3d19.5275254!4d-99.1634729!16s%2Fg%2F1tc_4flb!19sChIJdeO1liD40YURxy3qIIv-6B0
6,No website | No reviews,Fletes y Mudanzas Rodriguez MR,Moving service," San Bernabé (Fomerrey 51), 64109 Monterrey, Nuevo Leon",81 1008 1681,+528110081681,True,https://wa.me/528110081681,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+Rodriguez+MR/data=!4m7!3m6!1s0x86629747025e8fcb:0xb6cd345d4609ed2d!8m2!3d25.7557535!4d-100.3901226!16s%2Fg%2F11hymbz0s4!19sChIJy49eAkeXYoYRLe0JRl00zbY
6,No website | No reviews,Transportes Solis,Transportation service," Manuel María del Llano 2003, Obrera, 64010 Monterrey, N.L.",81 3470 1721,+528134701721,True,https://wa.me/528134701721,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Transportes+Solis/data=!4m7!3m6!1s0x866295349e779713:0xb93794cb28453e26!8m2!3d25.676842!4d-100.2955412!16s%2Fg%2F11s222wd4v!19sChIJE5d3njSVYoYRJj5FKMuUN7k
6,No website | No reviews,MUDANZAS FYMI - SERVICIO ( LOCAL Y NACIONAL ),Trucking company," 16 De Septiembre Poniente 609 609, 64720 Monterrey, N.L.",81 8343 6827,+528183436827,True,https://wa.me/528183436827,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/MUDANZAS+FYMI+-+SERVICIO+%28+LOCAL+Y+NACIONAL+%29/data=!4m7!3m6!1s0x8662be3182f22f81:0x6a8c69aacad27bf3!8m2!3d25.6629868!4d-100.3206401!16s%2Fg%2F1v9t_b5k!19sChIJgS_ygjG-YoYR83vSyqppjGo
6,No website | No reviews,"Central De Fletes Monterrey, S.a. De C.v.",Moving service," San José 83, San Martin Xochinahuac, Azcapotzalco, 02120 Ciudad de México, CDMX",,,False,,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,"https://www.google.com/maps/place/Central+De+Fletes+Monterrey,+S.a.+De+C.v./data=!4m7!3m6!1s0x85d2029f4453565d:0x7d7958002f24a419!8m2!3d19.4999528!4d-99.194091!16s%2Fg%2F11gf0p5krs!19sChIJXVZTRJ8C0oURGaQkLwBYeX0"
6,No website | No reviews,Fletes Mercado Juarez,Moving service," Guerrero s/n, Centro, 64000 Monterrey, N.L.",81 8340 4417,+528183404417,True,https://wa.me/528183404417,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+Mercado+Juarez/data=!4m7!3m6!1s0x8662958776757f55:0xfce4fbf97a5b5776!8m2!3d25.676355!4d-100.3131955!16s%2Fg%2F1tknkwf6!19sChIJVX91doeVYoYRdldbevn75Pw
6,No website | No reviews,Fletes y Mudanzas Torres,Moving service," Adolfo de La Huerta 402, Vista Montaña 1er Sector, 66216 San Pedro Garza García, N.L.",81 1107 1376,+528111071376,True,https://wa.me/528111071376,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+Torres/data=!4m7!3m6!1s0x866297daad8db077:0xd8cbe8ec06ad8c50!8m2!3d25.6795987!4d-100.4065931!16s%2Fg%2F1vppsyyr!19sChIJd7CNrdqXYoYRUIytBuzoy9g
6,No website | No reviews,Transportes fletes y mudanzas,Moving service," Las Pedreras (Fomerrey 106), 64235 Monterrey, Nuevo Leon",81 1981 0662,+528119810662,True,https://wa.me/528119810662,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Transportes+fletes+y+mudanzas/data=!4m7!3m6!1s0x866295d55b64decf:0xeb92ee2f6028fe16!8m2!3d25.7483671!4d-100.3422152!16s%2Fg%2F11w_f94j74!19sChIJz95kW9WVYoYRFv4oYC_ukus
6,No website | No reviews,Mudat ~ Mudanzas y Fletes,Moving service," Av Paseo de los Leones 2001, Cumbres Madeira, 64349 Monterrey, N.L.",81 2379 8246,+528123798246,True,https://wa.me/528123798246,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Mudat+~+Mudanzas+y+Fletes/data=!4m7!3m6!1s0x8662973ecc54e343:0x416a64a7c8a29b84!8m2!3d25.741772!4d-100.4128485!16s%2Fg%2F11q23y9kg1!19sChIJQ-NUzD6XYoYRhJuiyKdkakE
6,No website | No reviews,Fletes MTY,Moving and storage service," Salvador Díaz Mirón 3305, Hidalgo, 64290 Monterrey, N.L.",81 1070 8947,+528110708947,True,https://wa.me/528110708947,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+MTY/data=!4m7!3m6!1s0x866295b93dbf73f5:0x45c0b5270db6a2d9!8m2!3d25.7067747!4d-100.3183872!16s%2Fg%2F11njwb2w_6!19sChIJ9XO_PbmVYoYR2aK2DSe1wEU
6,No website | No reviews,FLETES Y MUDANZAS PROFECIONALES,Moving service," Tenayuca 45, Vértiz Narvarte, Benito Juárez, 03600 Ciudad de México, CDMX",55 6327 9534,+525563279534,True,https://wa.me/525563279534,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+PROFECIONALES/data=!4m7!3m6!1s0x85d1ff2d26a5e331:0x52b7e28422a3bca1!8m2!3d19.3794556!4d-99.1583739!16s%2Fg%2F11yd8jf7sb!19sChIJMeOlJi3_0YURobyjIoTit1I
6,No website | No reviews,Transporte Refrigerado FROST,Trucking company," Av. Nuevo León 180, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX",56 2008 0889,+525620080889,True,https://wa.me/525620080889,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/Transporte+Refrigerado+FROST/data=!4m7!3m6!1s0x85d1ff59350b47c1:0x5709bc0cd05f5eb5!8m2!3d19.4070195!4d-99.1717766!16s%2Fg%2F11l5kgb41w!19sChIJwUcLNVn_0YURtV5f0Ay8CVc
6,No website | No reviews,FLETES Y MUDANZAS MONTERRE,Moving service," Av. Prof. Moisés Sáenz local 3, Mitras Centro, 64460 Monterrey, N.L.",81 2887 9005,+528128879005,True,https://wa.me/528128879005,open,,,False,,,fletes y mudanzas,Monterrey Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+MONTERRE/data=!4m7!3m6!1s0x866295dfe7859e9f:0xe97e956e55427cee!8m2!3d25.6966048!4d-100.3484179!16s%2Fg%2F11nchf_y2r!19sChIJn56F59-VYoYR7nxCVW6Vfuk
6,No website | No reviews,MUDATE FÁCIL,Moving service,,222 255 6817,+522222556817,True,https://wa.me/522222556817,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/MUDATE+F%C3%81CIL/data=!4m7!3m6!1s0x85cfc72df73febd7:0x361efc07f308460b!8m2!3d19.1656266!4d-98.2038621!16s%2Fg%2F11cjj7jwny!19sChIJ1-s_9y3Hz4URC0YI8wf8HjY
6,No website | No reviews,Fletes 14 sur,Moving service," De La 14 a Sur, Los Héroes Puebla 1° Sección, 72456 Heroica Puebla de Zaragoza, Pue.",222 905 3780,+522229053780,True,https://wa.me/522229053780,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+14+sur/data=!4m7!3m6!1s0x85cfbfbbaaf8bd49:0x3dfa557d289e730a!8m2!3d18.9813954!4d-98.2176987!16s%2Fg%2F11rwpnfhxg!19sChIJSb34qru_z4URCnOeKH1V-j0
6,No website | No reviews,Fletes y Mudanzas los Pekes,Transportation service," C. 10 Sur 6300, Bugambilias, 72580 Heroica Puebla de Zaragoza, Pue.",222 312 0966,+522223120966,True,https://wa.me/522223120966,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+los+Pekes/data=!4m7!3m6!1s0x85cfbf7894e66719:0xeb7cbf4422c24b17!8m2!3d19.0075424!4d-98.2083684!16s%2Fg%2F11k56bchlr!19sChIJGWfmlHi_z4URF0vCIkS_fOs
6,No website | No reviews,FLETES Y MUDANZAS ACOSTA & Co.,Moving service," Consulado 12, Misiones de San Francisco, 72680 Heroica Puebla de Zaragoza, Pue.",222 554 6711,+522225546711,True,https://wa.me/522225546711,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/FLETES+Y+MUDANZAS+ACOSTA+%26+Co./data=!4m7!3m6!1s0x85cfc1f37cc53851:0x5d7096d6252030!8m2!3d19.1466212!4d-98.2556575!16s%2Fg%2F11qml_29g_!19sChIJUTjFfPPBz4URMCAl1pZwXQA
6,No website | No reviews,Mudanzas y fletes en puebla lezama,Moving service," Nicolas Bravo, Ampliación Guadalupe Hidalgo, Guadalupe Hidalgo, 72490 Heroica Puebla de Zaragoza, Pue.",222 108 8675,+522221088675,True,https://wa.me/522221088675,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+y+fletes+en+puebla+lezama/data=!4m7!3m6!1s0x85cfb95a1bd7668d:0xdd3fd77685926c4a!8m2!3d18.9765042!4d-98.2406397!16s%2Fg%2F11t4blhkx4!19sChIJjWbXG1q5z4URSmyShXbXP90
6,No website | No reviews,Fletes y mudanzas Angelópolis,Trucking company," Sonata marquet 23, 72015 Heroica Puebla de Zaragoza, Pue.",,,False,,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+Angel%C3%B3polis/data=!4m7!3m6!1s0x85cfbff5c90e7639:0xe1c617d4e5720744!8m2!3d18.991303!4d-98.2771376!16s%2Fg%2F11hzzqsrff!19sChIJOXYOyfW_z4URRAdy5dQXxuE
6,No website | No reviews,"Mudanzas y Fletes Dany""",Shipping service," Priv. Hermenegildo Galeana 725, Leobardo Coca, 72450 Heroica Puebla de Zaragoza, Pue.",221 192 6531,+522211926531,True,https://wa.me/522211926531,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+y+Fletes+Dany%22/data=!4m7!3m6!1s0x85cfc783c954709d:0xc78e971b1b3eba00!8m2!3d19.0138849!4d-98.2260536!16s%2Fg%2F11t1rlmxzt!19sChIJnXBUyYPHz4URALo-GxuXjsc
6,No website | No reviews,Fletes y Mudanzas | Transportes Industriales Rosas,Transportation service," 72760, Avenida Miguel Alemán 909, Barrio de Sta Maria Xixitla, 72300 San Pedro Cholula, Pue.",222 618 0825,+522226180825,True,https://wa.me/522226180825,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+%7C+Transportes+Industriales+Rosas/data=!4m7!3m6!1s0x85cfc88283738637:0x31eb2b0758a51858!8m2!3d19.0577049!4d-98.3090829!16s%2Fg%2F11c2q5wjn8!19sChIJN4Zzg4LIz4URWBilWAcr6zE
6,No website | No reviews,Fletes y Mudanzas Díaz García - D.D.G.,Moving service," Av Reforma Sur 5502, Reforma Sur, 72160 Heroica Puebla de Zaragoza, Pue.",222 473 9932,+522224739932,True,https://wa.me/522224739932,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+D%C3%ADaz+Garc%C3%ADa+-+D.D.G./data=!4m7!3m6!1s0x85cfc6c3062dffd9:0x919b40d83b71da87!8m2!3d19.0628955!4d-98.2345414!16s%2Fg%2F1v6p4mrj!19sChIJ2f8tBsPGz4URh9pxO9hAm5E
6,No website | No reviews,Mudanzas Guzmán,Moving service," San miguel guadalupe, C. Margaritas Manzana 5 Lote 2, Hacienda San José, 72590 Mexico, Pue.",221 228 0705,+522212280705,True,https://wa.me/522212280705,open,,,False,,,fletes y mudanzas,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Mudanzas+Guzm%C3%A1n/data=!4m7!3m6!1s0x85cfbfc075eebc7b:0xfbef89c739c88700!8m2!3d18.9634904!4d-98.2197968!16s%2Fg%2F11mtrtp4zm!19sChIJe7zudcC_z4URAIfIOceJ7_s
6,No website | No reviews,Fletes económicos Querétaro,Transportation service," C. Obreros 153, Peñuelas, 76148 Santiago de Querétaro, Qro.",442 376 0831,+524423760831,True,https://wa.me/524423760831,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+econ%C3%B3micos+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35ba8beca48ad:0xa5dc38c4cc07e3d6!8m2!3d20.6364284!4d-100.3965393!16s%2Fg%2F11jgc5chtt!19sChIJrUjKvqhb04UR1uMHzMQ43KU
6,No website | No reviews,"Fletes y Mudanzas 24 horas ""MoviTrans"" | Querétaro",Moving service," Av. San Roque 140 A, Santa Catarina, 76156 Santiago de Querétaro, Qro.",442 870 2248,+524428702248,True,https://wa.me/524428702248,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+24+horas+%22MoviTrans%22+%7C+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d35bc1f24bd49b:0x3db4ad4cc505657a!8m2!3d20.603751!4d-100.403074!16s%2Fg%2F11wg8nq7wz!19sChIJm9RL8sFb04URemUFxUyttD0
6,No website | No reviews,Fletes y mudanzas a toda la república,Trucking company," Cól, zona dos extendida, Centro, 76040 Santiago de Querétaro, Qro.",442 864 8169,+524428648169,True,https://wa.me/524428648169,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+a+toda+la+rep%C3%BAblica/data=!4m7!3m6!1s0x85d35161d0485cd1:0xc95f0792ad43700c!8m2!3d20.5863114!4d-100.3840207!16s%2Fg%2F11hwv9sq8g!19sChIJ0VxI0GFR04URDHBDrZIHX8k
6,No website | No reviews,Fletes y mudanzas Morán,Moving service," Artículo 27 5, Casa Blanca, 76030 Santiago de Querétaro, Qro.",442 569 3063,+524425693063,True,https://wa.me/524425693063,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+Mor%C3%A1n/data=!4m7!3m6!1s0x85d3457a9f52d697:0x27cf48ed6a484aed!8m2!3d20.5764996!4d-100.3937428!16s%2Fg%2F11t00p7h9h!19sChIJl9ZSn3pF04UR7UpIau1Izyc
6,No website | No reviews,Fletes y Mudanzas Leyva,Moving service," Ignacio Ramírez 79, Los Faroles, 76147 Santiago de Querétaro, Qro.",442 502 1232,+524425021232,True,https://wa.me/524425021232,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+Leyva/data=!4m7!3m6!1s0x85d35bd3ddc3c9a7:0xadd3fa36eb5273cb!8m2!3d20.606263!4d-100.4063435!16s%2Fg%2F11h07fz8s2!19sChIJp8nD3dNb04URy3NS6zb6060
6,No website | No reviews,Fletes y mudanzas CHÁVEZ,Moving service," C/ 15 de Mayo mercado, La Santa Cruz, Centro, 76000 Santiago de Querétaro, Qro.",442 599 1193,+524425991193,True,https://wa.me/524425991193,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+CH%C3%81VEZ/data=!4m7!3m6!1s0x85d35b5381e528d7:0xbbd281ef50fd991c!8m2!3d20.5980743!4d-100.3855225!16s%2Fg%2F11w3lh_ycj!19sChIJ1yjlgVNb04URHJn9UO-B0rs
6,No website | No reviews,Fletes y Mudanzas OGERK,Moving service," 36113, El Sol, 76113 Santiago de Querétaro, Qro.",442 632 9269,+524426329269,True,https://wa.me/524426329269,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+OGERK/data=!4m7!3m6!1s0x85d351b3e4fc4611:0xb74e44fd0e2cb5cf!8m2!3d20.6153981!4d-100.4418325!16s%2Fg%2F11fjqjr18q!19sChIJEUb85LNR04URz7UsDv1ETrc
6,No website | No reviews,Fletes y mudanzas Adrian Rodriguez,Moving service," Prol. Bernardo Quintana 4115, San Pablo Tecnologico, 76150 Santiago de Querétaro, Qro.",442 620 6718,+524426206718,True,https://wa.me/524426206718,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+Adrian+Rodriguez/data=!4m7!3m6!1s0x85d35b346c76f97f:0x40d1f7ee2fdafdc8!8m2!3d20.6156217!4d-100.3993442!16s%2Fg%2F11nk11k5pc!19sChIJf_l2bDRb04URyP3aL-730UA
6,No website | No reviews,Fletes en Querétaro,Transportation service," 76085, Lomas de Valle, 76085 Santiago de Querétaro, Qro.",442 631 9248,+524426319248,True,https://wa.me/524426319248,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+en+Quer%C3%A9taro/data=!4m7!3m6!1s0x85d34534c958ba9b:0xb531a923abbe479c!8m2!3d20.5546203!4d-100.3900427!16s%2Fg%2F11xvqvc3ds!19sChIJm7pYyTRF04URnEe-qyOpMbU
6,No website | No reviews,Fletes y Mudanzas en Queretaro,Moving service," g, Tonantzin 5-departamento 103, Santuarios del Cerrito, 76900 Corregidora, Qro.",442 748 8541,+524427488541,True,https://wa.me/524427488541,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+Mudanzas+en+Queretaro/data=!4m7!3m6!1s0x85d34fbfea3fae21:0xe55253d4c74425c4!8m2!3d20.5543268!4d-100.4549867!16s%2Fg%2F11fflz6q7w!19sChIJIa4_6r9P04URxCVEx9RTUuU
6,No website | No reviews,Fletes y mudanzas locales y foráneos González qro,Transportation service," C. Zacapoaxtlas 41, Geovillas, 76116 Santiago de Querétaro, Qro.",442 605 8395,+524426058395,True,https://wa.me/524426058395,open,,,False,,,fletes y mudanzas,Queretaro Mexico,2026-06-11,https://www.google.com/maps/place/Fletes+y+mudanzas+locales+y+for%C3%A1neos+Gonz%C3%A1lez+qro/data=!4m7!3m6!1s0x85d3519c4b882b75:0x46724988f6f561c2!8m2!3d20.6242569!4d-100.4549504!16s%2Fg%2F11qghy266f!19sChIJdSuIS5xR04URwmH19ohJckY
